"Step","cosmic-field-350 - immediate_reward","cosmic-field-350 - immediate_reward__MIN","cosmic-field-350 - immediate_reward__MAX"
"809347","1","1","1"
"809411","0","0","0"
"809479","0","0","0"
"809547","0","0","0"
"809648","0","0","0"
"809766","0","0","0"
"809919","0","0","0"
"809977","0","0","0"
"810468","4","4","4"
"810510","0","0","0"
"810532","0","0","0"
"810580","0","0","0"
"811047","0","0","0"
"811129","0","0","0"
"811151","0","0","0"
"811233","0","0","0"
"811390","0","0","0"
"811440","0","0","0"
"811760","0","0","0"
"812143","0","0","0"
"812254","1","1","1"
"812657","0","0","0"
"813154","4","4","4"
"813196","3","3","3"
"813212","0","0","0"
"813439","0","0","0"
"813713","0","0","0"
"813811","0","0","0"
"813981","0","0","0"
"814009","0","0","0"
"814149","0","0","0"
"814310","0","0","0"
"814579","0","0","0"
"814750","0","0","0"
"814939","0","0","0"
"815776","0","0","0"
"815891","0","0","0"
"815949","0","0","0"
"815963","0","0","0"
"816130","0","0","0"
"816196","0","0","0"
"816486","0","0","0"
"816574","0","0","0"
"816582","0","0","0"
"816753","0","0","0"
"816757","0","0","0"
"816881","0","0","0"
"817095","0","0","0"
"817112","0","0","0"
"817268","0","0","0"
"817310","0","0","0"
"817348","0","0","0"
"817590","0","0","0"
"817624","0","0","0"
"817991","0","0","0"
"818053","0","0","0"
"818125","0","0","0"
"818252","1","1","1"
"818535","0","0","0"
"818759","0","0","0"
"818763","0","0","0"
"818859","0","0","0"
"819160","0","0","0"
"819513","0","0","0"
"819912","0","0","0"
"820199","2","2","2"
"820313","0","0","0"
"820417","0","0","0"
"820573","2","2","2"
"820591","2","2","2"
"820756","2","2","2"
"820856","0","0","0"
"820894","0","0","0"
"821083","0","0","0"
"821159","2","2","2"
"821353","0","0","0"
"821532","0","0","0"
"821857","0","0","0"
"822040","0","0","0"
"822130","2","2","2"
"822277","0","0","0"
"822418","0","0","0"
"822434","0","0","0"
"822809","0","0","0"
"822948","2","2","2"
"823173","2","2","2"
"823175","2","2","2"
"823179","2","2","2"
"823333","0","0","0"
"823415","0","0","0"
"823678","0","0","0"
"823951","0","0","0"
"824124","0","0","0"
"824278","0","0","0"
"824324","0","0","0"
"824489","0","0","0"
"825607","0","0","0"
"826189","1","1","1"
"826304","0","0","0"
"826368","2","2","2"
"826517","0","0","0"
"826629","0","0","0"
"826633","0","0","0"
"826663","0","0","0"
"826852","1","1","1"
"827400","2","2","2"
"827583","0","0","0"
"827720","0","0","0"
"827736","0","0","0"
"827828","0","0","0"
"827978","0","0","0"
"828064","3","3","3"
"828136","0","0","0"
"828463","0","0","0"
"828724","0","0","0"
"828745","0","0","0"
"828827","0","0","0"
"828878","0","0","0"
"828934","0","0","0"
"829130","0","0","0"
"829191","0","0","0"
"829247","0","0","0"
"829325","2","2","2"
"829460","1","1","1"
"829514","0","0","0"
"829566","0","0","0"
"829582","0","0","0"
"829858","0","0","0"
"830182","2","2","2"
"830749","1","1","1"
"830853","0","0","0"
"831171","0","0","0"
"831183","0","0","0"
"831290","0","0","0"
"831412","0","0","0"
"831551","0","0","0"
"831601","1","1","1"
"831631","0","0","0"
"832182","0","0","0"
"832305","0","0","0"
"832471","2","2","2"
"832489","0","0","0"
"832550","0","0","0"
"833125","0","0","0"
"833309","1","1","1"
"833439","0","0","0"
"833974","2","2","2"
"834056","0","0","0"
"834301","0","0","0"
"834655","1","1","1"
"834729","0","0","0"
"834773","0","0","0"
"834958","0","0","0"
"834960","0","0","0"
"834968","0","0","0"
"835160","0","0","0"
"835168","0","0","0"
"835180","4","4","4"
"835450","4","4","4"
"835482","0","0","0"
"835621","0","0","0"
"835693","0","0","0"
"835898","1","1","1"
"835908","1","1","1"
"836056","0","0","0"
"836160","0","0","0"
"836821","0","0","0"
"837045","0","0","0"
"837313","0","0","0"
"837688","0","0","0"
"837993","0","0","0"
"838572","0","0","0"
"838650","2","2","2"
"839031","0","0","0"
"839150","0","0","0"
"839256","0","0","0"
"839324","0","0","0"
"839330","0","0","0"
"839360","2","2","2"
"839727","0","0","0"
"839791","0","0","0"
"839880","4","4","4"
"840024","0","0","0"
"840153","0","0","0"
"840427","0","0","0"
"840693","0","0","0"
"840717","0","0","0"
"840852","0","0","0"
"840977","1","1","1"
"841021","2","2","2"
"841204","1","1","1"
"841428","0","0","0"
"841446","0","0","0"
"841653","1","1","1"
"842149","0","0","0"
"842195","0","0","0"
"842229","0","0","0"
"842551","0","0","0"
"842603","0","0","0"
"842705","4","4","4"
"842838","0","0","0"
"843049","0","0","0"
"843201","0","0","0"
"843217","0","0","0"
"843263","0","0","0"
"843301","0","0","0"
"843847","0","0","0"
"843946","1","1","1"
"843986","0","0","0"
"844176","0","0","0"
"844203","0","0","0"
"844335","0","0","0"
"844509","0","0","0"
"844589","0","0","0"
"844827","0","0","0"
"844927","0","0","0"
"844996","0","0","0"
"845246","2","2","2"
"845445","0","0","0"
"845451","3","3","3"
"845522","1","1","1"
"845744","0","0","0"
"845766","0","0","0"
"846174","0","0","0"
"846231","1","1","1"
"846237","2","2","2"
"846459","2","2","2"
"846584","0","0","0"
"846602","0","0","0"
"846656","0","0","0"
"846833","1","1","1"
"846965","0","0","0"
"847242","0","0","0"
"847287","0","0","0"
"847497","0","0","0"
"847795","0","0","0"
"848024","4","4","4"
"848096","0","0","0"
"848110","0","0","0"
"848229","2","2","2"
"848544","0","0","0"
"848626","0","0","0"
"848632","0","0","0"
"848851","0","0","0"
"849078","0","0","0"
"849080","0","0","0"
"849106","1","1","1"
"849202","0","0","0"
"849244","0","0","0"
"849483","0","0","0"
"849835","0","0","0"
"849905","0","0","0"
"850035","0","0","0"
"850307","0","0","0"
"850334","0","0","0"
"850390","2","2","2"
"850432","3","3","3"
"850516","0","0","0"
"850695","0","0","0"
"850767","0","0","0"
"851096","0","0","0"
"851221","3","3","3"
"851227","3","3","3"
"851249","0","0","0"
"851400","1","1","1"
"851460","2","2","2"
"851932","0","0","0"
"851938","0","0","0"
"852416","0","0","0"
"852535","1","1","1"
"853218","0","0","0"
"853994","0","0","0"
"854293","0","0","0"
"854299","0","0","0"
"854376","0","0","0"
"854394","1","1","1"
"854534","2","2","2"
"854839","0","0","0"
"854950","2","2","2"
"855157","1","1","1"
"855213","0","0","0"
"855237","3","3","3"
"855430","0","0","0"
"855450","4","4","4"
"855645","0","0","0"
"855739","0","0","0"
"855773","0","0","0"
"856028","0","0","0"
"856312","1","1","1"
"856334","1","1","1"
"856615","0","0","0"
"856669","2","2","2"
"856802","0","0","0"
"856967","0","0","0"
"857228","0","0","0"
"857558","0","0","0"
"857712","2","2","2"
"857766","1","1","1"
"858005","0","0","0"
"858160","0","0","0"
"858646","0","0","0"
"858938","0","0","0"
"859020","0","0","0"
"859213","2","2","2"
"859359","0","0","0"
"859417","0","0","0"
"859540","1","1","1"
"859602","0","0","0"
"859626","0","0","0"
"859945","0","0","0"
"860232","0","0","0"
"860298","0","0","0"
"860704","2","2","2"
"860720","0","0","0"
"860762","0","0","0"
"860877","0","0","0"
"860891","1","1","1"
"861396","0","0","0"
"861454","0","0","0"
"861519","0","0","0"
"861653","2","2","2"
"861685","0","0","0"
"861747","0","0","0"
"862223","0","0","0"
"862337","0","0","0"
"862709","0","0","0"
"862891","0","0","0"
"862972","2","2","2"
"863008","0","0","0"
"863056","0","0","0"
"863201","0","0","0"
"863245","0","0","0"
"863679","2","2","2"
"863695","4","4","4"
"864071","0","0","0"
"864073","0","0","0"
"864323","2","2","2"
"864380","0","0","0"
"864526","0","0","0"
"864940","1","1","1"
"865011","1","1","1"
"865203","0","0","0"
"865257","3","3","3"
"865314","0","0","0"
"865496","1","1","1"
"865771","0","0","0"
"865793","2","2","2"
"865880","0","0","0"
"865956","0","0","0"
"866112","0","0","0"
"866156","0","0","0"
"866294","3","3","3"
"866361","0","0","0"
"866678","0","0","0"
"867063","0","0","0"
"867416","0","0","0"
"867510","0","0","0"
"867725","0","0","0"
"867835","2","2","2"
"867958","0","0","0"
"868811","0","0","0"
"869022","0","0","0"
"869082","0","0","0"
"869199","1","1","1"
"869454","0","0","0"
"869470","1","1","1"
"869500","0","0","0"
"869797","0","0","0"
"869819","3","3","3"
"870205","0","0","0"
"870430","0","0","0"
"870434","0","0","0"
"870490","0","0","0"
"870756","0","0","0"
"870856","0","0","0"
"870878","0","0","0"
"871092","1","1","1"
"871547","1","1","1"
"871816","0","0","0"
"871896","4","4","4"
"871928","0","0","0"
"872250","0","0","0"
"872316","0","0","0"
"872452","0","0","0"
"872531","0","0","0"
"872599","0","0","0"
"872715","0","0","0"
"872841","0","0","0"
"873427","2","2","2"
"873453","0","0","0"
"873678","0","0","0"
"873688","0","0","0"
"873999","0","0","0"
"874038","1","1","1"
"874074","0","0","0"
"874134","0","0","0"
"874209","1","1","1"
"874239","0","0","0"
"874295","4","4","4"
"874333","0","0","0"
"874379","0","0","0"
"874399","0","0","0"
"874849","0","0","0"
"875058","0","0","0"
"875241","0","0","0"
"875372","4","4","4"
"875434","0","0","0"
"875557","0","0","0"
"875814","0","0","0"
"875918","2","2","2"
"875974","0","0","0"
"876010","2","2","2"
"876506","0","0","0"
"876550","0","0","0"
"876704","0","0","0"
"876962","0","0","0"
"877102","0","0","0"
"877225","0","0","0"
"877295","0","0","0"
"877389","0","0","0"
"877566","1","1","1"
"877676","0","0","0"
"877937","0","0","0"
"878380","0","0","0"
"878394","0","0","0"
"878446","0","0","0"
"878488","0","0","0"
"878598","0","0","0"
"878748","0","0","0"
"878760","0","0","0"
"878973","0","0","0"
"879160","0","0","0"
"879504","0","0","0"
"879510","0","0","0"
"879512","0","0","0"
"879542","0","0","0"
"879590","0","0","0"
"879634","2","2","2"
"879793","0","0","0"
"879925","0","0","0"
"879971","0","0","0"
"880103","0","0","0"
"880159","0","0","0"
"880240","1","1","1"
"880468","0","0","0"
"880522","0","0","0"
"880554","0","0","0"
"881470","0","0","0"
"881482","0","0","0"
"881488","0","0","0"
"881500","0","0","0"
"881570","0","0","0"
"881590","0","0","0"
"881620","0","0","0"
"881624","0","0","0"
"881710","0","0","0"
"882062","0","0","0"
"882275","0","0","0"
"882323","0","0","0"
"882644","4","4","4"
"882877","0","0","0"
"882895","0","0","0"
"882946","1","1","1"
"883006","2","2","2"
"883010","2","2","2"
"883478","0","0","0"
"883627","0","0","0"
"884076","0","0","0"
"884082","0","0","0"
"884149","0","0","0"
"884360","1","1","1"
"884430","0","0","0"
"884438","0","0","0"
"884506","0","0","0"
"884595","1","1","1"
"884695","0","0","0"
"884805","0","0","0"
"884831","0","0","0"
"885059","0","0","0"
"885232","0","0","0"
"885812","0","0","0"
"885899","0","0","0"
"886059","2","2","2"
"886083","0","0","0"
"886140","0","0","0"
"886344","0","0","0"
"886461","0","0","0"
"886499","1","1","1"
"886533","2","2","2"
"886549","2","2","2"
"886805","0","0","0"
"887014","0","0","0"
"887253","2","2","2"
"887261","2","2","2"
"888149","0","0","0"
"888179","0","0","0"
"888257","0","0","0"
"888504","0","0","0"
"888536","0","0","0"
"888682","3","3","3"
"888702","0","0","0"
"889209","0","0","0"
"889231","0","0","0"
"889362","0","0","0"
"889655","0","0","0"
"889989","0","0","0"
"890029","3","3","3"
"890043","0","0","0"
"890401","0","0","0"
"890475","2","2","2"
"890617","0","0","0"
"890769","0","0","0"
"890980","0","0","0"
"891052","2","2","2"
"891345","0","0","0"
"891379","0","0","0"
"891666","0","0","0"
"891804","0","0","0"
"891878","0","0","0"
"891979","0","0","0"
"892099","0","0","0"
"892456","0","0","0"
"892550","4","4","4"
"893074","0","0","0"
"893160","0","0","0"
"893530","0","0","0"
"893568","0","0","0"
"893680","0","0","0"
"893796","0","0","0"
"893802","0","0","0"
"894043","0","0","0"
"894194","0","0","0"
"894228","0","0","0"
"894246","0","0","0"
"894308","2","2","2"
"894324","0","0","0"
"894422","0","0","0"
"894553","0","0","0"
"894591","0","0","0"
"894779","0","0","0"
"894790","0","0","0"
"894864","0","0","0"
"894892","0","0","0"
"895131","4","4","4"
"895264","0","0","0"
"895450","0","0","0"
"895478","0","0","0"
"895505","0","0","0"
"895744","0","0","0"
"896099","0","0","0"
"896381","0","0","0"
"896407","0","0","0"
"896431","0","0","0"
"896459","0","0","0"
"896523","0","0","0"
"896547","2","2","2"
"896641","0","0","0"
"896840","0","0","0"
"896866","4","4","4"
"896993","0","0","0"
"897045","0","0","0"
"897103","0","0","0"
"897576","0","0","0"
"897612","0","0","0"
"897624","6","6","6"
"897787","0","0","0"
"897899","0","0","0"
"898638","0","0","0"
"898656","0","0","0"
"898778","0","0","0"
"899061","2","2","2"
"899382","0","0","0"
"899598","0","0","0"
"899845","2","2","2"
"899847","0","0","0"
"900004","0","0","0"
"900401","2","2","2"
"900444","1","1","1"
"900613","0","0","0"
"900623","1","1","1"
"900627","0","0","0"
"900855","0","0","0"
"901069","0","0","0"
"901290","0","0","0"
"901412","0","0","0"
"901567","0","0","0"
"901689","0","0","0"
"901717","0","0","0"
"901742","1","1","1"
"901848","0","0","0"
"901888","2","2","2"
"901908","2","2","2"
"901914","0","0","0"
"901944","0","0","0"
"902491","0","0","0"
"902746","0","0","0"
"903094","0","0","0"
"903261","0","0","0"
"903395","0","0","0"
"903586","0","0","0"
"904042","0","0","0"
"904217","0","0","0"
"904233","0","0","0"
"904245","1","1","1"
"904271","0","0","0"
"904349","3","3","3"
"904426","1","1","1"
"904938","0","0","0"
"905949","2","2","2"
"906039","0","0","0"
"906083","0","0","0"
"906334","0","0","0"
"906485","0","0","0"
"906511","0","0","0"
"906633","0","0","0"
"906707","0","0","0"
"906722","0","0","0"
"907320","4","4","4"
"907334","0","0","0"
"907451","0","0","0"
"907453","0","0","0"
"907751","0","0","0"
"907821","0","0","0"
"907837","0","0","0"
"908014","0","0","0"
"908150","1","1","1"
"908508","0","0","0"
"908514","0","0","0"
"908524","4","4","4"
"908831","3","3","3"
"908982","4","4","4"
"909273","0","0","0"
"909303","0","0","0"
"909462","0","0","0"
"909474","0","0","0"
"909616","0","0","0"
"909699","0","0","0"
"909753","0","0","0"
"910094","0","0","0"
"910377","2","2","2"
"910570","0","0","0"
"910646","0","0","0"
"910696","0","0","0"
"910765","1","1","1"
"911283","1","1","1"
"911359","0","0","0"
"911432","0","0","0"
"911702","0","0","0"
"911945","1","1","1"
"912005","2","2","2"
"912033","0","0","0"
"912095","0","0","0"
"912260","0","0","0"
"912439","0","0","0"
"912507","0","0","0"
"912741","3","3","3"
"912817","0","0","0"
"912909","0","0","0"
"913155","0","0","0"
"913235","0","0","0"
"913333","0","0","0"
"913363","6","6","6"
"913500","0","0","0"
"913554","0","0","0"
"914134","0","0","0"
"914148","0","0","0"
"914202","0","0","0"
"914216","0","0","0"
"914308","0","0","0"
"914418","0","0","0"
"914492","0","0","0"
"915067","1","1","1"
"915414","0","0","0"
"915472","0","0","0"
"915583","0","0","0"
"915775","0","0","0"
"915940","0","0","0"
"915970","0","0","0"
"916000","2","2","2"
"916072","0","0","0"
"916146","0","0","0"
"916274","0","0","0"
"916322","0","0","0"
"916492","0","0","0"
"916720","0","0","0"
"916797","0","0","0"
"917198","0","0","0"
"917332","2","2","2"
"917969","4","4","4"
"918557","2","2","2"
"918637","0","0","0"
"918788","0","0","0"
"918814","2","2","2"
"918954","0","0","0"
"919021","0","0","0"
"919181","0","0","0"
"919187","0","0","0"
"919215","0","0","0"
"919434","2","2","2"
"919474","0","0","0"
"919536","0","0","0"
"919956","0","0","0"
"920052","0","0","0"
"920313","3","3","3"
"920319","0","0","0"
"920488","0","0","0"
"920560","0","0","0"
"920764","0","0","0"
"920770","0","0","0"
"920830","0","0","0"
"920936","0","0","0"
"921651","0","0","0"
"922517","0","0","0"
"922633","2","2","2"
"922773","0","0","0"
"922971","0","0","0"
"923011","0","0","0"
"923788","0","0","0"
"924031","1","1","1"
"924033","0","0","0"
"924689","0","0","0"
"924808","2","2","2"
"925167","0","0","0"
"925193","0","0","0"
"925305","2","2","2"
"925335","3","3","3"
"925498","2","2","2"
"925768","1","1","1"
"925826","0","0","0"
"925902","0","0","0"
"926053","0","0","0"
"926183","0","0","0"
"926245","0","0","0"
"926273","0","0","0"
"926357","0","0","0"
"926413","0","0","0"
"926509","0","0","0"
"926840","2","2","2"
"927139","0","0","0"
"927272","0","0","0"
"927374","0","0","0"
"927607","0","0","0"
"927904","0","0","0"
"928161","2","2","2"
"928169","2","2","2"
"928245","0","0","0"
"928284","1","1","1"
"928392","0","0","0"
"928480","0","0","0"
"928508","0","0","0"
"929343","0","0","0"
"929936","2","2","2"
"930125","0","0","0"
"930133","0","0","0"
"930195","0","0","0"
"930260","0","0","0"
"930308","0","0","0"
"930332","0","0","0"
"930346","0","0","0"
"930465","0","0","0"
"930551","0","0","0"
"930707","0","0","0"
"930773","0","0","0"
"930913","0","0","0"
"931010","0","0","0"
"931088","0","0","0"
"931674","0","0","0"
"931738","0","0","0"
"931804","0","0","0"
"931981","0","0","0"
"932356","0","0","0"
"932372","0","0","0"
"932762","0","0","0"
"932947","0","0","0"
"932961","0","0","0"
"933328","2","2","2"
"933448","0","0","0"
"933689","0","0","0"
"933877","0","0","0"
"934203","0","0","0"
"934317","0","0","0"
"934335","0","0","0"
"934420","2","2","2"
"934506","2","2","2"
"934633","0","0","0"
"934859","0","0","0"
"934965","0","0","0"
"935005","0","0","0"
"935108","2","2","2"
"935134","0","0","0"
"935168","0","0","0"
"935194","0","0","0"
"935482","0","0","0"
"935522","0","0","0"
"935738","0","0","0"
"936012","0","0","0"
"936036","0","0","0"
"936054","0","0","0"
"936302","0","0","0"
"936318","1","1","1"
"936479","0","0","0"
"936583","0","0","0"
"936822","0","0","0"
"937214","0","0","0"
"937258","2","2","2"
"937316","0","0","0"
"937516","0","0","0"
"937866","0","0","0"
"937870","0","0","0"
"937897","0","0","0"
"937901","0","0","0"
"938089","0","0","0"
"938490","0","0","0"
"939022","0","0","0"
"939128","0","0","0"
"939198","0","0","0"
"939344","0","0","0"
"939579","1","1","1"
"939593","0","0","0"
"939697","0","0","0"
"939837","0","0","0"
"940170","0","0","0"
"940248","0","0","0"
"940278","0","0","0"
"940843","0","0","0"
"940939","0","0","0"
"940986","0","0","0"
"941438","0","0","0"
"941608","0","0","0"
"941684","0","0","0"
"941702","0","0","0"
"942062","0","0","0"
"942074","0","0","0"
"942284","0","0","0"
"942682","2","2","2"
"942823","0","0","0"
"942967","4","4","4"
"943251","2","2","2"
"943535","0","0","0"
"943928","0","0","0"
"943948","0","0","0"
"944042","0","0","0"
"944066","0","0","0"
"944176","0","0","0"
"944361","1","1","1"
"944553","0","0","0"
"944581","0","0","0"
"944730","0","0","0"
"944848","0","0","0"
"944904","0","0","0"
"945235","0","0","0"
"945379","0","0","0"
"945458","0","0","0"
"945625","0","0","0"
"945641","0","0","0"
"945671","0","0","0"
"945961","0","0","0"
"946379","2","2","2"
"946393","2","2","2"
"946421","0","0","0"
"946447","0","0","0"
"946479","4","4","4"
"946547","0","0","0"
"946582","0","0","0"
"946917","6","6","6"
"947033","0","0","0"
"947041","0","0","0"
"947327","0","0","0"
"947441","0","0","0"
"947521","0","0","0"
"947665","0","0","0"
"947762","2","2","2"
"947784","0","0","0"
"948032","0","0","0"
"948142","0","0","0"
"948324","0","0","0"
"948480","0","0","0"
"948739","0","0","0"
"948757","0","0","0"
"948759","1","1","1"
"948998","0","0","0"
"949042","0","0","0"
"949072","0","0","0"
"949237","0","0","0"
"949363","0","0","0"
"949682","0","0","0"
"950167","0","0","0"
"950422","0","0","0"
"950486","0","0","0"
"950506","0","0","0"
"950539","0","0","0"
"950680","1","1","1"
"951226","0","0","0"
"951326","0","0","0"
"951361","1","1","1"
"951656","0","0","0"
"952266","0","0","0"
"952300","0","0","0"
"952484","0","0","0"
"952813","0","0","0"
"952865","0","0","0"
"953219","0","0","0"
"953686","0","0","0"
"953698","0","0","0"
"953712","0","0","0"
"953972","0","0","0"
"954249","0","0","0"
"954337","0","0","0"
"954648","2","2","2"
"954773","1","1","1"
"954781","0","0","0"
"954803","0","0","0"
"954905","0","0","0"
"954957","0","0","0"
"954975","0","0","0"
"955081","0","0","0"
"955221","0","0","0"
"955371","0","0","0"
"955373","0","0","0"
"955416","0","0","0"
"955452","0","0","0"
"955628","0","0","0"
"955889","0","0","0"
"956016","2","2","2"
"956078","0","0","0"
"956138","0","0","0"
"956284","2","2","2"
"956313","0","0","0"
"956331","0","0","0"
"956594","0","0","0"
"957345","1","1","1"
"957516","1","1","1"
"957725","0","0","0"
"957727","0","0","0"
"958149","0","0","0"
"958790","0","0","0"
"959010","0","0","0"
"959096","0","0","0"
"959128","0","0","0"
"959164","0","0","0"
"959224","0","0","0"
"959261","0","0","0"
"959849","2","2","2"
"959871","0","0","0"
"960152","0","0","0"
"960401","0","0","0"
"960425","0","0","0"
"960767","0","0","0"
"960860","2","2","2"
"961017","0","0","0"
"961049","0","0","0"
"961265","0","0","0"
"961416","2","2","2"
"961516","0","0","0"
"961683","0","0","0"
"961832","2","2","2"
"961938","0","0","0"
"962078","0","0","0"
"962084","0","0","0"
"962128","0","0","0"
"962204","0","0","0"
"962625","0","0","0"
"962722","0","0","0"
"962732","0","0","0"
"962768","2","2","2"
"962869","1","1","1"
"963149","0","0","0"
"963456","0","0","0"
"963619","2","2","2"
"963631","0","0","0"
"963671","1","1","1"
"963745","0","0","0"
"963814","1","1","1"
"963978","2","2","2"
"964097","0","0","0"
"964243","0","0","0"
"964352","0","0","0"
"964432","0","0","0"
"964777","0","0","0"
"964813","0","0","0"
"965062","0","0","0"
"965329","3","3","3"
"965447","0","0","0"
"965723","0","0","0"
"965857","0","0","0"
"965986","0","0","0"
"966631","0","0","0"
"966773","0","0","0"
"966805","0","0","0"
"967143","0","0","0"
"967231","0","0","0"
"967323","0","0","0"
"967433","0","0","0"
"967614","0","0","0"
"967668","4","4","4"
"967716","0","0","0"
"967756","0","0","0"
"967813","0","0","0"
"967913","0","0","0"
"968138","1","1","1"
"968403","0","0","0"
"968427","0","0","0"
"968677","0","0","0"
"968685","0","0","0"
"968831","0","0","0"
"968833","0","0","0"
"969158","1","1","1"
"969297","1","1","1"
"969663","0","0","0"
"969743","0","0","0"
"969767","0","0","0"
"969965","0","0","0"
"970031","0","0","0"
"970145","0","0","0"
"970390","0","0","0"
"970398","1","1","1"
"970478","2","2","2"
"970492","0","0","0"
"970743","0","0","0"
"971004","0","0","0"
"971389","0","0","0"
"971461","0","0","0"
"971645","0","0","0"
"971824","0","0","0"
"971960","0","0","0"
"971970","0","0","0"
"971998","0","0","0"
"972036","0","0","0"
"972073","0","0","0"
"972099","0","0","0"
"972143","0","0","0"
"972384","0","0","0"
"972386","0","0","0"
"972534","0","0","0"
"972903","0","0","0"
"973041","0","0","0"
"973053","0","0","0"
"973374","0","0","0"
"973378","0","0","0"
"973527","0","0","0"
"973753","0","0","0"
"974081","1","1","1"
"974113","0","0","0"
"974147","2","2","2"
"974163","0","0","0"
"974231","0","0","0"
"974428","0","0","0"
"974432","0","0","0"
"974464","2","2","2"
"974518","0","0","0"
"974711","0","0","0"
"974793","0","0","0"
"974862","1","1","1"
"974980","0","0","0"
"975467","0","0","0"
"975542","0","0","0"
"975731","1","1","1"
"976011","3","3","3"
"976021","3","3","3"
"976168","0","0","0"
"976370","0","0","0"
"976386","0","0","0"
"976614","0","0","0"
"976690","0","0","0"
"976728","0","0","0"
"976841","0","0","0"
"976855","0","0","0"
"977325","0","0","0"
"977493","0","0","0"
"977509","0","0","0"
"977515","0","0","0"
"977526","0","0","0"
"977666","0","0","0"
"978394","4","4","4"
"978496","0","0","0"
"978811","0","0","0"
"979075","0","0","0"
"979157","0","0","0"
"979313","0","0","0"
"979420","0","0","0"
"979540","0","0","0"
"979876","0","0","0"
"980032","0","0","0"
"980054","2","2","2"
"980221","2","2","2"
"980514","0","0","0"
"980732","2","2","2"
"980774","0","0","0"
"981041","0","0","0"
"981135","0","0","0"
"981197","0","0","0"
"981691","1","1","1"
"982202","0","0","0"
"982236","0","0","0"
"982426","0","0","0"
"982702","1","1","1"
"982754","0","0","0"
"982786","0","0","0"
"982872","0","0","0"
"982930","0","0","0"
"983124","0","0","0"
"983321","0","0","0"
"983417","0","0","0"
"983540","0","0","0"
"983584","0","0","0"
"983733","0","0","0"
"984078","0","0","0"
"984526","0","0","0"
"984734","0","0","0"
"984778","0","0","0"
"985002","0","0","0"
"985161","0","0","0"
"985202","1","1","1"
"985388","0","0","0"
"985551","0","0","0"
"985655","0","0","0"
"985731","0","0","0"
"985799","2","2","2"
"985811","2","2","2"
"985835","0","0","0"
"986228","0","0","0"
"986449","0","0","0"
"986515","2","2","2"
"986792","0","0","0"
"986856","0","0","0"
"986938","0","0","0"
"987096","0","0","0"
"987120","0","0","0"
"987375","0","0","0"
"987948","0","0","0"
"987986","0","0","0"
"988064","0","0","0"
"988208","2","2","2"
"988987","0","0","0"
"989263","0","0","0"
"989273","0","0","0"
"989345","0","0","0"
"989914","0","0","0"
"990131","0","0","0"
"990304","0","0","0"
"990420","0","0","0"
"990697","0","0","0"
"990986","0","0","0"
"991223","0","0","0"
"991391","0","0","0"
"991452","1","1","1"
"991530","0","0","0"
"991994","0","0","0"
"992295","1","1","1"
"992397","1","1","1"
"992483","0","0","0"
"992570","1","1","1"
"992646","0","0","0"
"992771","0","0","0"
"993088","0","0","0"
"993104","0","0","0"
"993118","0","0","0"
"993134","0","0","0"
"993154","0","0","0"
"993327","2","2","2"
"993610","0","0","0"
"993712","0","0","0"
"994184","0","0","0"
"994390","0","0","0"
"994447","1","1","1"
"994531","2","2","2"
"994537","2","2","2"
"994991","0","0","0"
"995146","1","1","1"
"995326","0","0","0"
"995456","0","0","0"
"995603","0","0","0"
"995703","0","0","0"
"995919","0","0","0"
"996096","0","0","0"
"996104","0","0","0"
"996212","0","0","0"
"996361","0","0","0"
"996447","4","4","4"
"996490","1","1","1"
"997013","0","0","0"
"997254","2","2","2"
"997300","0","0","0"
"997388","0","0","0"
"997551","0","0","0"
"997742","0","0","0"
"998074","0","0","0"
"998100","0","0","0"
"998126","0","0","0"
"998144","0","0","0"
"998263","2","2","2"
"998377","0","0","0"
"998642","0","0","0"
"998739","0","0","0"
"998875","6","6","6"
"998934","0","0","0"
"999056","0","0","0"
"999682","2","2","2"
"999686","0","0","0"
"999857","1","1","1"
"1000284","2","2","2"
"1000527","0","0","0"
"1000860","0","0","0"
"1001247","0","0","0"
"1001299","0","0","0"
"1001590","0","0","0"
"1001686","0","0","0"
"1001748","1","1","1"
"1001825","0","0","0"
"1001993","0","0","0"
"1002072","0","0","0"
"1002196","0","0","0"
"1002206","2","2","2"
"1002419","0","0","0"
"1002464","0","0","0"
"1002544","0","0","0"
"1002546","0","0","0"
"1002940","0","0","0"
"1002984","0","0","0"
"1003061","1","1","1"
"1003153","0","0","0"
"1003353","0","0","0"
"1003401","0","0","0"
"1003624","0","0","0"
"1003672","0","0","0"
"1003827","1","1","1"
"1003957","3","3","3"
"1003993","0","0","0"
"1004108","0","0","0"
"1004120","0","0","0"
"1004291","0","0","0"
"1004461","0","0","0"
"1004768","0","0","0"
"1004792","0","0","0"
"1004913","0","0","0"
"1005465","1","1","1"
"1005860","0","0","0"
"1005926","0","0","0"
"1006035","2","2","2"
"1006057","0","0","0"
"1006171","0","0","0"
"1006314","0","0","0"
"1006629","0","0","0"
"1006798","0","0","0"
"1006808","2","2","2"
"1007180","0","0","0"
"1007463","1","1","1"
"1007590","0","0","0"
"1007606","3","3","3"
"1007662","0","0","0"
"1008106","0","0","0"
"1008605","0","0","0"
"1008641","2","2","2"
"1008645","2","2","2"
"1008739","0","0","0"
"1009151","0","0","0"
"1009444","0","0","0"
"1009540","0","0","0"
"1009542","0","0","0"
"1009597","0","0","0"
"1009815","0","0","0"
