"Step","kind-music-2 - immediate_reward","kind-music-2 - immediate_reward__MIN","kind-music-2 - immediate_reward__MAX"
"841599","0","0","0"
"841705","0","0","0"
"841821","0","0","0"
"842108","0","0","0"
"842160","0","0","0"
"842284","0","0","0"
"842376","0","0","0"
"842412","0","0","0"
"842502","0","0","0"
"842632","0","0","0"
"843917","0","0","0"
"844005","0","0","0"
"844179","0","0","0"
"844574","0","0","0"
"844584","0","0","0"
"844646","0","0","0"
"844838","0","0","0"
"845035","0","0","0"
"845205","0","0","0"
"845237","0","0","0"
"845391","0","0","0"
"845469","0","0","0"
"845495","0","0","0"
"845723","0","0","0"
"845985","0","0","0"
"846143","0","0","0"
"846147","0","0","0"
"846380","0","0","0"
"846500","0","0","0"
"846540","0","0","0"
"846875","0","0","0"
"846993","0","0","0"
"847009","0","0","0"
"847157","0","0","0"
"847651","0","0","0"
"847711","0","0","0"
"847719","0","0","0"
"848042","0","0","0"
"848056","0","0","0"
"848222","0","0","0"
"848513","0","0","0"
"848589","0","0","0"
"848755","0","0","0"
"848811","0","0","0"
"849145","0","0","0"
"849165","0","0","0"
"849301","0","0","0"
"849363","0","0","0"
"849425","0","0","0"
"849445","0","0","0"
"849969","0","0","0"
"850117","0","0","0"
"850142","0","0","0"
"850344","0","0","0"
"850620","0","0","0"
"850764","0","0","0"
"851183","0","0","0"
"851343","0","0","0"
"851414","0","0","0"
"851488","0","0","0"
"851915","0","0","0"
"851965","0","0","0"
"851975","0","0","0"
"852379","0","0","0"
"852854","0","0","0"
"852914","0","0","0"
"853082","0","0","0"
"853106","0","0","0"
"853266","0","0","0"
"853510","0","0","0"
"853642","0","0","0"
"854517","0","0","0"
"855062","1","1","1"
"855340","0","0","0"
"855382","0","0","0"
"855478","0","0","0"
"855928","0","0","0"
"855980","0","0","0"
"856515","0","0","0"
"856637","0","0","0"
"856647","0","0","0"
"856906","0","0","0"
"857066","0","0","0"
"857287","0","0","0"
"857337","0","0","0"
"857449","0","0","0"
"857481","0","0","0"
"858526","0","0","0"
"858766","0","0","0"
"858828","4","4","4"
"858981","0","0","0"
"859129","0","0","0"
"859185","0","0","0"
"859277","0","0","0"
"859317","0","0","0"
"859367","0","0","0"
"859389","0","0","0"
"859511","0","0","0"
"859593","0","0","0"
"860208","0","0","0"
"860234","4","4","4"
"860270","0","0","0"
"860350","0","0","0"
"860671","0","0","0"
"860693","0","0","0"
"861001","0","0","0"
"861091","0","0","0"
"861121","0","0","0"
"861410","0","0","0"
"861733","0","0","0"
"861814","0","0","0"
"861970","0","0","0"
"861976","0","0","0"
"862096","0","0","0"
"862385","0","0","0"
"862623","0","0","0"
"862675","2","2","2"
"862699","0","0","0"
"863367","0","0","0"
"863685","0","0","0"
"863743","0","0","0"
"864020","0","0","0"
"864070","0","0","0"
"864196","0","0","0"
"864348","0","0","0"
"864486","0","0","0"
"864526","0","0","0"
"864568","0","0","0"
"864670","0","0","0"
"864760","0","0","0"
"864812","1","1","1"
"864838","0","0","0"
"865296","1","1","1"
"865380","2","2","2"
"865394","2","2","2"
"865681","0","0","0"
"866051","0","0","0"
"866109","0","0","0"
"866602","0","0","0"
"866704","0","0","0"
"867273","0","0","0"
"867609","0","0","0"
"867707","0","0","0"
"867713","0","0","0"
"867733","0","0","0"
"867843","0","0","0"
"867984","0","0","0"
"868050","0","0","0"
"868052","0","0","0"
"868232","0","0","0"
"868454","0","0","0"
"868458","0","0","0"
"868544","0","0","0"
"868724","0","0","0"
"868933","1","1","1"
"868955","0","0","0"
"869011","0","0","0"
"869021","0","0","0"
"869065","1","1","1"
"869163","0","0","0"
"869267","0","0","0"
"870093","0","0","0"
"870360","0","0","0"
"870717","0","0","0"
"870884","0","0","0"
"870910","0","0","0"
"870946","0","0","0"
"871130","0","0","0"
"871212","0","0","0"
"871797","0","0","0"
"871960","0","0","0"
"871972","2","2","2"
"872038","0","0","0"
"872601","0","0","0"
"872807","0","0","0"
"872891","0","0","0"
"872960","0","0","0"
"873012","0","0","0"
"873238","0","0","0"
"873706","0","0","0"
"873953","2","2","2"
"874558","0","0","0"
"874580","4","4","4"
"874586","0","0","0"
"874598","0","0","0"
"874722","0","0","0"
"874862","0","0","0"
"875018","0","0","0"
"875040","0","0","0"
"875391","0","0","0"
"875641","0","0","0"
"875907","0","0","0"
"876051","0","0","0"
"876095","0","0","0"
"876139","0","0","0"
"876386","0","0","0"
"876630","0","0","0"
"877451","0","0","0"
"878612","0","0","0"
"878650","0","0","0"
"878720","0","0","0"
"878734","0","0","0"
"878868","0","0","0"
"878906","0","0","0"
"878951","0","0","0"
"879019","0","0","0"
"879057","0","0","0"
"879393","2","2","2"
"879803","0","0","0"
"879903","0","0","0"
"880074","4","4","4"
"880270","0","0","0"
"880306","0","0","0"
"880322","0","0","0"
"880440","0","0","0"
"880444","0","0","0"
"880604","0","0","0"
"880656","0","0","0"
"880678","0","0","0"
"880708","0","0","0"
"880794","0","0","0"
"881343","0","0","0"
"881357","0","0","0"
"881425","0","0","0"
"881433","0","0","0"
"881501","0","0","0"
"881517","0","0","0"
"881583","0","0","0"
"881980","0","0","0"
"882052","0","0","0"
"882168","0","0","0"
"882617","0","0","0"
"882717","0","0","0"
"882887","0","0","0"
"883161","0","0","0"
"883183","0","0","0"
"883488","0","0","0"
"883532","1","1","1"
"883690","2","2","2"
"883968","0","0","0"
"884331","0","0","0"
"884335","0","0","0"
"884399","0","0","0"
"884407","0","0","0"
"884843","0","0","0"
"884903","0","0","0"
"884959","0","0","0"
"885840","0","0","0"
"885852","0","0","0"
"885868","0","0","0"
"885944","0","0","0"
"886101","0","0","0"
"886123","0","0","0"
"886231","0","0","0"
"886375","0","0","0"
"886568","0","0","0"
"887020","0","0","0"
"887124","0","0","0"
"887166","0","0","0"
"887377","4","4","4"
"887499","0","0","0"
"887811","0","0","0"
"887829","0","0","0"
"888673","0","0","0"
"888803","0","0","0"
"888831","0","0","0"
"889105","0","0","0"
"889121","0","0","0"
"889194","0","0","0"
"889218","1","1","1"
"889422","0","0","0"
"889874","0","0","0"
"889974","0","0","0"
"890134","0","0","0"
"890196","6","6","6"
"890212","0","0","0"
"890214","0","0","0"
"890240","0","0","0"
"890350","0","0","0"
"890404","0","0","0"
"890462","0","0","0"
"890480","0","0","0"
"890878","0","0","0"
"890988","0","0","0"
"890990","0","0","0"
"891129","1","1","1"
"891191","2","2","2"
"891348","0","0","0"
"891376","0","0","0"
"891458","0","0","0"
"891965","0","0","0"
"892121","0","0","0"
"892650","0","0","0"
"892710","0","0","0"
"892946","0","0","0"
"893060","0","0","0"
"893096","0","0","0"
"893226","0","0","0"
"893324","0","0","0"
"893669","0","0","0"
"893754","0","0","0"
"893898","0","0","0"
"894032","0","0","0"
"894064","0","0","0"
"894558","0","0","0"
"894588","0","0","0"
"894727","0","0","0"
"894939","0","0","0"
"895088","0","0","0"
"895262","0","0","0"
"895414","0","0","0"
"895570","0","0","0"
"895670","0","0","0"
"895915","0","0","0"
"895931","0","0","0"
"896013","0","0","0"
"896255","0","0","0"
"896349","0","0","0"
"896439","0","0","0"
"896565","0","0","0"
"896674","0","0","0"
"896754","2","2","2"
"897018","0","0","0"
"897195","0","0","0"
"897253","0","0","0"
"897265","0","0","0"
"897727","0","0","0"
"897751","0","0","0"
"898189","0","0","0"
"898247","0","0","0"
"898509","2","2","2"
"898693","0","0","0"
"899071","0","0","0"
"899095","0","0","0"
"899131","0","0","0"
"899239","1","1","1"
"899303","0","0","0"
"899481","0","0","0"
"899876","3","3","3"
"900092","0","0","0"
"900104","0","0","0"
"900240","0","0","0"
"900242","0","0","0"
"900364","0","0","0"
"900550","0","0","0"
"900576","0","0","0"
"900658","0","0","0"
"900795","0","0","0"
"901077","0","0","0"
"901163","0","0","0"
"901658","0","0","0"
"902075","0","0","0"
"902275","0","0","0"
"902315","0","0","0"
"902383","0","0","0"
"902585","0","0","0"
"902744","0","0","0"
"903020","0","0","0"
"903090","0","0","0"
"903422","0","0","0"
"903508","0","0","0"
"903536","0","0","0"
"903933","2","2","2"
"904625","0","0","0"
"904687","0","0","0"
"904717","0","0","0"
"904861","0","0","0"
"904877","0","0","0"
"904917","0","0","0"
"904955","0","0","0"
"905011","0","0","0"
"905092","0","0","0"
"905096","0","0","0"
"905194","0","0","0"
"905359","0","0","0"
"905361","0","0","0"
"905583","0","0","0"
"905751","0","0","0"
"905845","0","0","0"
"906157","0","0","0"
"906221","0","0","0"
"906411","0","0","0"
"906447","0","0","0"
"906509","0","0","0"
"906537","0","0","0"
"906666","1","1","1"
"907030","0","0","0"
"907061","0","0","0"
"907915","0","0","0"
"908271","0","0","0"
"908642","1","1","1"
"908676","0","0","0"
"909497","0","0","0"
"909637","0","0","0"
"909687","0","0","0"
"909773","0","0","0"
"910041","0","0","0"
"910069","0","0","0"
"910257","0","0","0"
"910337","0","0","0"
"910558","4","4","4"
"910752","0","0","0"
"910830","0","0","0"
"910882","0","0","0"
"911066","0","0","0"
"911551","0","0","0"
"911655","2","2","2"
"911902","0","0","0"
"912146","0","0","0"
"912218","4","4","4"
"912336","0","0","0"
"912832","0","0","0"
"912942","0","0","0"
"913262","0","0","0"
"913276","0","0","0"
"913346","0","0","0"
"913392","0","0","0"
"913522","0","0","0"
"913644","0","0","0"
"913806","0","0","0"
"914023","0","0","0"
"914053","0","0","0"
"914137","0","0","0"
"914239","0","0","0"
"914469","0","0","0"
"914483","0","0","0"
"915205","0","0","0"
"915301","0","0","0"
"915331","0","0","0"
"915370","0","0","0"
"915620","0","0","0"
"915672","0","0","0"
"915744","0","0","0"
"915914","2","2","2"
"916004","0","0","0"
"916030","0","0","0"
"916046","0","0","0"
"916070","0","0","0"
"916476","0","0","0"
"916685","0","0","0"
"916729","0","0","0"
"917319","0","0","0"
"917335","0","0","0"
"917549","0","0","0"
"917835","0","0","0"
"918009","0","0","0"
"918021","0","0","0"
"918177","0","0","0"
"918243","0","0","0"
"918247","0","0","0"
"918371","0","0","0"
"918590","0","0","0"
"919122","0","0","0"
"919378","0","0","0"
"919477","0","0","0"
"919697","2","2","2"
"919709","0","0","0"
"919747","0","0","0"
"920289","0","0","0"
"920642","0","0","0"
"920758","2","2","2"
"920776","0","0","0"
"920794","0","0","0"
"920836","0","0","0"
"921033","0","0","0"
"921039","1","1","1"
"921047","1","1","1"
"921609","0","0","0"
"921797","0","0","0"
"921929","0","0","0"
"921957","0","0","0"
"921979","0","0","0"
"922019","0","0","0"
"922286","0","0","0"
"922342","0","0","0"
"922360","0","0","0"
"922520","0","0","0"
"922628","0","0","0"
"922765","0","0","0"
"922789","0","0","0"
"923177","0","0","0"
"923466","0","0","0"
"923526","0","0","0"
"923572","0","0","0"
"923884","0","0","0"
"924041","0","0","0"
"924722","0","0","0"
"924736","0","0","0"
"924744","0","0","0"
"924836","0","0","0"
"925105","2","2","2"
"925346","0","0","0"
"925470","0","0","0"
"925566","0","0","0"
"925866","0","0","0"
"925926","0","0","0"
"926090","0","0","0"
"926122","0","0","0"
"926194","0","0","0"
"926212","0","0","0"
"926295","0","0","0"
"926365","0","0","0"
"926441","0","0","0"
"926853","0","0","0"
"926857","0","0","0"
"927196","0","0","0"
"927291","0","0","0"
"927377","0","0","0"
"927403","0","0","0"
"927475","0","0","0"
"927573","0","0","0"
"927769","0","0","0"
"927821","0","0","0"
"927891","0","0","0"
"928129","0","0","0"
"928205","0","0","0"
"928287","0","0","0"
"928585","0","0","0"
"928769","0","0","0"
"928771","0","0","0"
"929430","0","0","0"
"929452","0","0","0"
"929612","0","0","0"
"929824","4","4","4"
"930344","0","0","0"
"930686","0","0","0"
"930914","2","2","2"
"931053","0","0","0"
"931257","0","0","0"
"931413","0","0","0"
"931477","0","0","0"
"931487","2","2","2"
"931523","0","0","0"
"931531","0","0","0"
"931599","0","0","0"
"931983","0","0","0"
"932087","0","0","0"
"932095","0","0","0"
"932209","0","0","0"
"932273","0","0","0"
"932279","0","0","0"
"932305","0","0","0"
"933359","0","0","0"
"933371","0","0","0"
"933885","0","0","0"
"934377","0","0","0"
"934483","0","0","0"
"934900","2","2","2"
"935046","0","0","0"
"935275","0","0","0"
"935407","0","0","0"
"935521","0","0","0"
"935543","0","0","0"
"935547","0","0","0"
"935611","0","0","0"
"936763","0","0","0"
"936967","1","1","1"
"937003","0","0","0"
"937039","0","0","0"
"937073","0","0","0"
"937133","0","0","0"
"937151","0","0","0"
"937165","0","0","0"
"937241","0","0","0"
"937475","0","0","0"
"937525","0","0","0"
"937607","0","0","0"
"937647","0","0","0"
"937915","0","0","0"
"938017","0","0","0"
"938087","0","0","0"
"938225","0","0","0"
"938259","2","2","2"
"938606","1","1","1"
"938818","0","0","0"
"938934","0","0","0"
"939112","0","0","0"
"939148","0","0","0"
"939699","0","0","0"
"939753","0","0","0"
"939992","0","0","0"
"940090","0","0","0"
"940258","0","0","0"
"940316","0","0","0"
"940338","0","0","0"
"940342","0","0","0"
"940641","0","0","0"
"941061","0","0","0"
"941145","0","0","0"
"941411","0","0","0"
"941437","0","0","0"
"941613","0","0","0"
"941647","0","0","0"
"941667","0","0","0"
"941905","0","0","0"
"942432","0","0","0"
"942716","1","1","1"
"942720","1","1","1"
"942746","0","0","0"
"943837","0","0","0"
"943997","0","0","0"
"944003","0","0","0"
"944027","0","0","0"
"944159","0","0","0"
"944275","0","0","0"
"944373","1","1","1"
"944513","0","0","0"
"944617","0","0","0"
"944679","0","0","0"
"944779","0","0","0"
"944823","0","0","0"
"944999","0","0","0"
"945061","0","0","0"
"945235","0","0","0"
"945275","0","0","0"
"945809","0","0","0"
"945903","0","0","0"
"945929","0","0","0"
"946335","0","0","0"
"946393","0","0","0"
"946469","0","0","0"
"946587","0","0","0"
"946607","0","0","0"
"946917","0","0","0"
"946981","0","0","0"
"947043","3","3","3"
"947736","0","0","0"
"947778","0","0","0"
"947968","0","0","0"
"948066","0","0","0"
"948388","0","0","0"
"948400","0","0","0"
"948638","0","0","0"
"948654","0","0","0"
"948784","0","0","0"
"949028","0","0","0"
"949068","0","0","0"
"949248","0","0","0"
"949312","0","0","0"
"949699","2","2","2"
"949711","0","0","0"
"949723","0","0","0"
"949814","0","0","0"
"950046","0","0","0"
"950296","0","0","0"
"950488","2","2","2"
"950642","0","0","0"
"950698","0","0","0"
"951048","0","0","0"
"951216","0","0","0"
"951503","0","0","0"
"951717","0","0","0"
"952012","0","0","0"
"952620","0","0","0"
"952798","0","0","0"
"953224","0","0","0"
"953387","1","1","1"
"953445","0","0","0"
"953531","0","0","0"
"953545","0","0","0"
"953871","0","0","0"
"954025","0","0","0"
"954085","0","0","0"
"954254","2","2","2"
"954452","0","0","0"
"954570","0","0","0"
"954618","0","0","0"
"955603","0","0","0"
"955983","0","0","0"
"956299","0","0","0"
"956636","0","0","0"
"956650","0","0","0"
"957124","0","0","0"
"957220","0","0","0"
"957261","0","0","0"
"957323","0","0","0"
"957401","0","0","0"
"958088","1","1","1"
"958454","0","0","0"
"958480","0","0","0"
"959069","0","0","0"
"959163","0","0","0"
"959185","0","0","0"
"959279","2","2","2"
"959437","0","0","0"
"959477","0","0","0"
"959643","0","0","0"
"959858","0","0","0"
"960046","0","0","0"
"960062","0","0","0"
"960234","0","0","0"
"960352","0","0","0"
"960804","0","0","0"
"961105","0","0","0"
"961157","0","0","0"
"961481","0","0","0"
"961679","0","0","0"
"961743","0","0","0"
"961759","0","0","0"
"962514","0","0","0"
"962770","0","0","0"
"962878","0","0","0"
"963214","0","0","0"
"963380","0","0","0"
"963504","0","0","0"
"963586","0","0","0"
"963628","0","0","0"
"963699","0","0","0"
"963895","0","0","0"
"963969","0","0","0"
"964341","0","0","0"
"964517","1","1","1"
"964949","0","0","0"
"965099","0","0","0"
"965205","2","2","2"
"965503","0","0","0"
"965551","0","0","0"
"965597","0","0","0"
"965663","0","0","0"
"965755","0","0","0"
"965997","0","0","0"
"966151","0","0","0"
"966366","0","0","0"
"966380","0","0","0"
"966528","0","0","0"
"966614","0","0","0"
"966928","0","0","0"
"967006","0","0","0"
"967126","0","0","0"
"967186","0","0","0"
"967296","0","0","0"
"967489","0","0","0"
"967545","0","0","0"
"967569","0","0","0"
"967685","0","0","0"
"967775","0","0","0"
"968211","0","0","0"
"968703","0","0","0"
"968787","0","0","0"
"968819","0","0","0"
"969177","0","0","0"
"969391","0","0","0"
"969459","0","0","0"
"969521","0","0","0"
"969529","0","0","0"
"969551","0","0","0"
"969573","0","0","0"
"969693","0","0","0"
"969885","0","0","0"
"970056","0","0","0"
"970078","0","0","0"
"970192","0","0","0"
"970252","2","2","2"
"970514","0","0","0"
"970754","0","0","0"
"970804","0","0","0"
"970848","0","0","0"
"970850","0","0","0"
"970880","0","0","0"
"971154","0","0","0"
"971240","0","0","0"
"971507","0","0","0"
"971533","0","0","0"
"971859","0","0","0"
"971897","0","0","0"
"971999","0","0","0"
"972117","0","0","0"
"972147","0","0","0"
"972151","0","0","0"
"972251","0","0","0"
"972259","0","0","0"
"972380","0","0","0"
"972553","1","1","1"
"972603","0","0","0"
"972760","1","1","1"
"972970","0","0","0"
"973158","0","0","0"
"973280","0","0","0"
"973509","1","1","1"
"973525","0","0","0"
"973677","0","0","0"
"973841","0","0","0"
"974189","0","0","0"
"974207","0","0","0"
"974283","0","0","0"
"974313","0","0","0"
"974321","0","0","0"
"974483","0","0","0"
"974581","0","0","0"
"974703","0","0","0"
"974823","0","0","0"
"974986","0","0","0"
"975052","0","0","0"
"975106","2","2","2"
"975360","0","0","0"
"975426","0","0","0"
"975452","0","0","0"
"975769","0","0","0"
"975863","0","0","0"
"976211","0","0","0"
"976426","0","0","0"
"976548","0","0","0"
"976771","0","0","0"
"976867","0","0","0"
"977072","0","0","0"
"977108","0","0","0"
"977246","0","0","0"
"977280","0","0","0"
"977342","0","0","0"
"977420","1","1","1"
"977528","0","0","0"
"977619","0","0","0"
"977731","0","0","0"
"977809","0","0","0"
"977815","0","0","0"
"977871","0","0","0"
"978237","2","2","2"
"978348","0","0","0"
"978536","0","0","0"
"978572","0","0","0"
"978796","0","0","0"
"978798","0","0","0"
"979023","0","0","0"
"979027","1","1","1"
"979065","0","0","0"
"979241","0","0","0"
"979571","0","0","0"
"979643","0","0","0"
"979878","0","0","0"
"979940","0","0","0"
"980008","0","0","0"
"980054","0","0","0"
"980398","0","0","0"
"980484","0","0","0"
"980508","0","0","0"
"980573","0","0","0"
"980695","0","0","0"
"980781","0","0","0"
"981045","0","0","0"
"981061","0","0","0"
"981353","0","0","0"
"981487","0","0","0"
"981559","0","0","0"
"981639","2","2","2"
"981786","0","0","0"
"981862","0","0","0"
"981962","0","0","0"
"982414","0","0","0"
"982730","0","0","0"
"982902","0","0","0"
"982906","0","0","0"
"983568","0","0","0"
"983873","4","4","4"
"984067","0","0","0"
"984329","0","0","0"
"984423","0","0","0"
"984625","0","0","0"
"984747","0","0","0"
"984897","0","0","0"
"985097","0","0","0"
"985487","0","0","0"
"985529","0","0","0"
"985587","0","0","0"
"985771","0","0","0"
"985869","0","0","0"
"985981","0","0","0"
"986001","0","0","0"
"986102","1","1","1"
"986150","0","0","0"
"986404","0","0","0"
"986538","0","0","0"
"986840","0","0","0"
"986934","0","0","0"
"986952","0","0","0"
"987002","0","0","0"
"987032","0","0","0"
"987086","0","0","0"
"987132","0","0","0"
"987278","0","0","0"
"987603","0","0","0"
"987667","0","0","0"
"987887","4","4","4"
"987987","0","0","0"
"988231","0","0","0"
"988291","0","0","0"
"988343","0","0","0"
"988790","4","4","4"
"988818","0","0","0"
"988822","0","0","0"
"988952","0","0","0"
"988998","0","0","0"
"989084","0","0","0"
"989121","1","1","1"
"989263","0","0","0"
"989351","0","0","0"
"989699","0","0","0"
"989903","3","3","3"
"990169","0","0","0"
"990215","0","0","0"
"990526","0","0","0"
"990532","0","0","0"
"990564","0","0","0"
"990650","0","0","0"
"990922","0","0","0"
"991038","0","0","0"
"991138","0","0","0"
"991271","0","0","0"
"991504","1","1","1"
"991548","1","1","1"
"991704","0","0","0"
"991894","0","0","0"
"991958","0","0","0"
"991994","0","0","0"
"992098","0","0","0"
"992152","0","0","0"
"992280","0","0","0"
"992326","0","0","0"
"992338","0","0","0"
"992396","0","0","0"
"992420","0","0","0"
"992766","0","0","0"
"993256","0","0","0"
"993280","0","0","0"
"993720","0","0","0"
"993885","0","0","0"
"993929","0","0","0"
"994108","0","0","0"
"994116","1","1","1"
"994774","0","0","0"
"994786","0","0","0"
"994798","0","0","0"
"995019","0","0","0"
"995039","4","4","4"
"995239","0","0","0"
"995361","0","0","0"
"995597","0","0","0"
"995615","0","0","0"
"995879","0","0","0"
"996083","0","0","0"
"996234","0","0","0"
"996406","0","0","0"
"996474","0","0","0"
"996526","0","0","0"
"997139","0","0","0"
"997166","0","0","0"
"997268","0","0","0"
"997474","0","0","0"
"997564","0","0","0"
"997738","0","0","0"
"997754","0","0","0"
"997792","0","0","0"
"997866","0","0","0"
"998002","0","0","0"
"998040","0","0","0"
"998100","0","0","0"
"998106","0","0","0"
"998138","0","0","0"
"998254","0","0","0"
"998454","0","0","0"
"998464","0","0","0"
"998468","0","0","0"
"998516","0","0","0"
"998588","0","0","0"
"998943","0","0","0"
"999233","0","0","0"
"999315","0","0","0"
"999343","0","0","0"
"999499","0","0","0"
"999597","0","0","0"
"999605","0","0","0"
"999673","0","0","0"
"999699","0","0","0"
"999913","0","0","0"
"999929","0","0","0"
"1000202","0","0","0"
"1000434","0","0","0"
"1000532","0","0","0"
"1000618","0","0","0"
"1000652","0","0","0"
"1000686","0","0","0"
"1000714","0","0","0"
"1001441","0","0","0"
"1001551","0","0","0"
"1001595","0","0","0"
"1001961","0","0","0"
"1002047","0","0","0"
"1002189","0","0","0"
"1002219","0","0","0"
"1002251","0","0","0"
"1002285","0","0","0"
"1002595","0","0","0"
"1002824","0","0","0"
"1003008","0","0","0"
"1003278","0","0","0"
"1003284","0","0","0"
"1003367","0","0","0"
"1003573","3","3","3"
"1003811","0","0","0"
"1003835","0","0","0"
"1004399","0","0","0"
"1004552","2","2","2"
"1005130","0","0","0"
"1005217","1","1","1"
"1005255","0","0","0"
"1005781","0","0","0"
"1005833","0","0","0"
"1005871","0","0","0"
"1006311","2","2","2"
"1006358","1","1","1"
"1006442","2","2","2"
"1006638","0","0","0"
"1006969","0","0","0"
"1007071","0","0","0"
"1007145","0","0","0"
"1007149","0","0","0"
"1007347","0","0","0"
"1007495","0","0","0"
"1007681","0","0","0"
"1007713","0","0","0"
"1007911","0","0","0"
"1007921","0","0","0"
"1007963","0","0","0"
"1008227","0","0","0"
"1008299","4","4","4"
"1008501","0","0","0"
"1008669","0","0","0"
"1008733","0","0","0"
"1008887","0","0","0"
"1008963","0","0","0"
"1009005","0","0","0"
"1009177","0","0","0"
"1009399","0","0","0"
"1009549","0","0","0"
"1009882","0","0","0"
"1010068","0","0","0"
"1010118","0","0","0"
"1010156","0","0","0"
"1010269","0","0","0"
"1010275","0","0","0"
"1010569","0","0","0"
"1010679","0","0","0"
"1010959","0","0","0"
"1011003","0","0","0"
"1011087","0","0","0"
"1011268","1","1","1"
"1011408","0","0","0"
"1011672","0","0","0"
"1011686","0","0","0"
"1012004","0","0","0"
"1012178","0","0","0"
"1012261","1","1","1"
"1012435","0","0","0"
"1012763","0","0","0"
"1012825","0","0","0"
"1012887","0","0","0"
"1012908","0","0","0"
"1012912","0","0","0"
"1013080","0","0","0"
"1013136","0","0","0"
"1013180","0","0","0"
"1013266","0","0","0"
"1013320","0","0","0"
"1013606","0","0","0"
"1014225","0","0","0"
"1014335","0","0","0"
"1014355","0","0","0"
"1014399","0","0","0"
"1014437","0","0","0"
"1014687","0","0","0"
"1014859","0","0","0"
"1014993","0","0","0"
"1015071","0","0","0"
"1015182","0","0","0"
"1015264","0","0","0"
"1015492","0","0","0"
"1015494","0","0","0"
"1015524","0","0","0"
"1016022","0","0","0"
"1016268","0","0","0"
"1016496","0","0","0"
"1016544","0","0","0"
"1016692","0","0","0"
"1016998","0","0","0"
"1017004","0","0","0"
"1017048","0","0","0"
"1017120","0","0","0"
"1017298","0","0","0"
"1017427","0","0","0"
"1017531","0","0","0"
"1017575","0","0","0"
"1017713","0","0","0"
"1017825","0","0","0"
"1017907","0","0","0"
"1018539","0","0","0"
"1018880","0","0","0"
"1018978","0","0","0"
"1019176","0","0","0"
"1019284","0","0","0"
"1019781","0","0","0"
"1019946","0","0","0"
"1020266","0","0","0"
"1020671","0","0","0"
"1020834","0","0","0"
"1021449","4","4","4"
"1021627","0","0","0"
"1021731","0","0","0"
"1021759","0","0","0"
"1021769","0","0","0"
"1021833","0","0","0"
"1022047","0","0","0"
"1022352","0","0","0"
"1022736","0","0","0"
"1022764","0","0","0"
"1023012","0","0","0"
"1023116","0","0","0"
"1023158","0","0","0"
"1023322","0","0","0"
"1023630","0","0","0"
"1024175","0","0","0"
"1024433","0","0","0"
"1024892","0","0","0"
"1025148","1","1","1"
"1025383","0","0","0"
"1025409","0","0","0"
"1025483","0","0","0"
"1025691","0","0","0"
"1025697","0","0","0"
"1026012","0","0","0"
"1026096","0","0","0"
"1026208","0","0","0"
"1026214","0","0","0"
"1026764","0","0","0"
"1026840","0","0","0"
"1026896","0","0","0"
"1026948","0","0","0"
"1027016","0","0","0"
"1027018","0","0","0"
"1027197","1","1","1"
"1027297","0","0","0"
"1027353","0","0","0"
"1028052","0","0","0"
"1029241","0","0","0"
"1029434","0","0","0"
"1029454","1","1","1"
"1029822","3","3","3"
"1029917","1","1","1"
"1029947","0","0","0"
"1030387","0","0","0"
"1030541","0","0","0"
"1030555","0","0","0"
"1030625","0","0","0"
"1030641","0","0","0"
"1030667","0","0","0"
"1031213","0","0","0"
"1031223","0","0","0"
"1031319","0","0","0"
"1031407","0","0","0"
"1031607","0","0","0"
"1031785","0","0","0"
"1031841","0","0","0"
"1032027","0","0","0"
"1032095","2","2","2"
"1032790","0","0","0"
"1032862","0","0","0"
"1033126","0","0","0"
"1033214","0","0","0"
"1033388","0","0","0"
"1034349","0","0","0"
"1034401","0","0","0"
"1034575","0","0","0"
"1034681","0","0","0"
"1034697","0","0","0"
"1034887","0","0","0"
"1034901","0","0","0"
"1034963","0","0","0"
"1034973","0","0","0"
"1035319","0","0","0"
"1035511","0","0","0"
"1036010","0","0","0"
"1036060","0","0","0"
"1036124","0","0","0"
"1036217","0","0","0"
"1036351","0","0","0"
"1036373","0","0","0"
"1036810","0","0","0"
"1036816","0","0","0"
"1036822","0","0","0"
"1036888","0","0","0"
"1036898","0","0","0"
"1036928","0","0","0"
"1037012","0","0","0"
"1037058","0","0","0"
"1037246","0","0","0"
"1037312","0","0","0"
"1037649","0","0","0"
"1037823","0","0","0"
"1037847","0","0","0"
"1037891","0","0","0"
"1037899","0","0","0"
"1037987","0","0","0"
"1038320","0","0","0"
"1038402","0","0","0"
"1038432","0","0","0"
"1038514","0","0","0"
"1038960","0","0","0"
"1039044","0","0","0"
"1039188","2","2","2"
"1039274","0","0","0"
"1039509","0","0","0"
"1039937","4","4","4"
"1040061","0","0","0"
"1040331","0","0","0"
"1040413","0","0","0"
"1040505","0","0","0"
"1040589","0","0","0"
"1040611","2","2","2"
"1041155","0","0","0"
"1041243","0","0","0"
"1041579","0","0","0"
"1041613","0","0","0"
"1042210","1","1","1"
"1042254","4","4","4"
"1042294","0","0","0"
"1042422","0","0","0"
"1042666","2","2","2"
"1042730","0","0","0"
"1042740","0","0","0"
"1043026","0","0","0"
"1043066","0","0","0"
"1043200","0","0","0"
"1043334","0","0","0"
"1043394","0","0","0"
"1043426","0","0","0"
"1044205","0","0","0"
"1044245","0","0","0"
"1044675","3","3","3"
"1044747","0","0","0"
"1044799","0","0","0"
"1044851","0","0","0"
"1044925","0","0","0"
"1044965","0","0","0"
"1045033","0","0","0"
"1045051","0","0","0"
