"Step","eternal-fog-16 - mean_reward","eternal-fog-16 - mean_reward__MIN","eternal-fog-16 - mean_reward__MAX"
"240575","23.40952380952381","23.40952380952381","23.40952380952381"
"240781","25.61904761904762","25.61904761904762","25.61904761904762"
"241005","24.295238095238098","24.295238095238098","24.295238095238098"
"241181","22.926190476190477","22.926190476190477","22.926190476190477"
"241291","22.792857142857144","22.792857142857144","22.792857142857144"
"241398","21.614285714285717","21.614285714285717","21.614285714285717"
"241475","19.9952380952381","19.9952380952381","19.9952380952381"
"241855","21.076190476190476","21.076190476190476","21.076190476190476"
"242100","21.578571428571426","21.578571428571426","21.578571428571426"
"242186","21.12380952380952","21.12380952380952","21.12380952380952"
"242410","19.671428571428567","19.671428571428567","19.671428571428567"
"242580","21.085714285714285","21.085714285714285","21.085714285714285"
"242750","19.876190476190473","19.876190476190473","19.876190476190473"
"242929","20.73095238095238","20.73095238095238","20.73095238095238"
"243156","21.007142857142853","21.007142857142853","21.007142857142853"
"243269","21.38095238095238","21.38095238095238","21.38095238095238"
"243382","22.59047619047619","22.59047619047619","22.59047619047619"
"243528","21.02619047619047","21.02619047619047","21.02619047619047"
"243692","22.254761904761903","22.254761904761903","22.254761904761903"
"243796","22.940476190476193","22.940476190476193","22.940476190476193"
"244059","26.161904761904758","26.161904761904758","26.161904761904758"
"244223","22.21666666666666","22.21666666666666","22.21666666666666"
"244315","21.604761904761904","21.604761904761904","21.604761904761904"
"244584","22.54523809523809","22.54523809523809","22.54523809523809"
"244712","23.419047619047614","23.419047619047614","23.419047619047614"
"244828","22.483333333333327","22.483333333333327","22.483333333333327"
"245022","25.92142857142857","25.92142857142857","25.92142857142857"
"245159","24.978571428571428","24.978571428571428","24.978571428571428"
"245296","23.314285714285713","23.314285714285713","23.314285714285713"
"245571","25.804761904761904","25.804761904761904","25.804761904761904"
"245717","22.75","22.75","22.75"
"245980","25.8","25.8","25.8"
"246084","26.207142857142856","26.207142857142856","26.207142857142856"
"246212","24.995238095238093","24.995238095238093","24.995238095238093"
"246328","24.407142857142855","24.407142857142855","24.407142857142855"
"246558","26.60238095238095","26.60238095238095","26.60238095238095"
"246674","23.688095238095237","23.688095238095237","23.688095238095237"
"246919","29.404761904761905","29.404761904761905","29.404761904761905"
"247044","27.68809523809524","27.68809523809524","27.68809523809524"
"247202","26.461904761904766","26.461904761904766","26.461904761904766"
"247351","26.042857142857144","26.042857142857144","26.042857142857144"
"247476","23.18809523809524","23.18809523809524","23.18809523809524"
"247706","26.735714285714284","26.735714285714284","26.735714285714284"
"247807","26.157142857142855","26.157142857142855","26.157142857142855"
"247956","27.438095238095237","27.438095238095237","27.438095238095237"
"248186","30.221428571428568","30.221428571428568","30.221428571428568"
"248311","29.94523809523809","29.94523809523809","29.94523809523809"
"248430","25.49047619047619","25.49047619047619","25.49047619047619"
"248606","27.169047619047614","27.169047619047614","27.169047619047614"
"248746","26.81428571428571","26.81428571428571","26.81428571428571"
"248892","25.099999999999998","25.099999999999998","25.099999999999998"
"249092","29.43333333333333","29.43333333333333","29.43333333333333"
"249232","26.46190476190476","26.46190476190476","26.46190476190476"
"249414","29.190476190476193","29.190476190476193","29.190476190476193"
"249617","29.71666666666667","29.71666666666667","29.71666666666667"
"249832","26.969047619047622","26.969047619047622","26.969047619047622"
"250038","28.035714285714285","28.035714285714285","28.035714285714285"
"250184","29.292857142857137","29.292857142857137","29.292857142857137"
"250318","27.545238095238098","27.545238095238098","27.545238095238098"
"250458","26.8","26.8","26.8"
"250649","28.133333333333333","28.133333333333333","28.133333333333333"
"250852","25.46190476190476","25.46190476190476","25.46190476190476"
"251073","28.21428571428571","28.21428571428571","28.21428571428571"
"251294","31.654761904761905","31.654761904761905","31.654761904761905"
"251407","29.619047619047613","29.619047619047613","29.619047619047613"
"251556","27.969047619047615","27.969047619047615","27.969047619047615"
"251711","27.27857142857143","27.27857142857143","27.27857142857143"
"251863","23.971428571428568","23.971428571428568","23.971428571428568"
"252204","28.795238095238098","28.795238095238098","28.795238095238098"
"252332","29.09047619047619","29.09047619047619","29.09047619047619"
"252508","29.769047619047615","29.769047619047615","29.769047619047615"
"252735","28.916666666666668","28.916666666666668","28.916666666666668"
"252854","25.042857142857144","25.042857142857144","25.042857142857144"
"253141","20.483333333333338","20.483333333333338","20.483333333333338"
"253344","22.119047619047624","22.119047619047624","22.119047619047624"
"253448","22.752380952380957","22.752380952380957","22.752380952380957"
"253606","21.666666666666668","21.666666666666668","21.666666666666668"
"253872","23.87619047619048","23.87619047619048","23.87619047619048"
"254093","20.500000000000007","20.500000000000007","20.500000000000007"
"254233","21.278571428571432","21.278571428571432","21.278571428571432"
"254442","20.964285714285715","20.964285714285715","20.964285714285715"
"254609","22.34761904761905","22.34761904761905","22.34761904761905"
"254758","22.004761904761903","22.004761904761903","22.004761904761903"
"254859","19.561904761904763","19.561904761904763","19.561904761904763"
"254984","17.857142857142858","17.857142857142858","17.857142857142858"
"255223","21.07619047619048","21.07619047619048","21.07619047619048"
"255426","21.940476190476193","21.940476190476193","21.940476190476193"
"255662","21.797619047619047","21.797619047619047","21.797619047619047"
"255817","23.52857142857143","23.52857142857143","23.52857142857143"
"256197","25.123809523809527","25.123809523809527","25.123809523809527"
"256295","22.95","22.95","22.95"
"256384","21.145238095238096","21.145238095238096","21.145238095238096"
"256509","21.811904761904763","21.811904761904763","21.811904761904763"
"256661","23.51666666666667","23.51666666666667","23.51666666666667"
"256852","26.45","26.45","26.45"
"257097","24.36190476190476","24.36190476190476","24.36190476190476"
"257264","24.952380952380956","24.952380952380956","24.952380952380956"
"257377","23.285714285714285","23.285714285714285","23.285714285714285"
"257520","20.654761904761905","20.654761904761905","20.654761904761905"
"257858","24.49285714285714","24.49285714285714","24.49285714285714"
"258121","29.816666666666663","29.816666666666663","29.816666666666663"
"258270","30.697619047619042","30.697619047619042","30.697619047619042"
"258452","32.07857142857143","32.07857142857143","32.07857142857143"
"258592","31.364285714285717","31.364285714285717","31.364285714285717"
"258810","31.307142857142857","31.307142857142857","31.307142857142857"
"258977","29.890476190476193","29.890476190476193","29.890476190476193"
"259102","28.340476190476192","28.340476190476192","28.340476190476192"
"259338","29.45952380952381","29.45952380952381","29.45952380952381"
"259598","30.140476190476182","30.140476190476182","30.140476190476182"
"259819","26.576190476190476","26.576190476190476","26.576190476190476"
"259956","21.892857142857146","21.892857142857146","21.892857142857146"
"260081","20.13809523809524","20.13809523809524","20.13809523809524"
"260272","22.32857142857143","22.32857142857143","22.32857142857143"
"260370","21.66904761904762","21.66904761904762","21.66904761904762"
"260633","23.935714285714287","23.935714285714287","23.935714285714287"
"260734","23.09285714285714","23.09285714285714","23.09285714285714"
"260907","24.559523809523807","24.559523809523807","24.559523809523807"
"261053","24.066666666666663","24.066666666666663","24.066666666666663"
"261211","25.454761904761902","25.454761904761902","25.454761904761902"
"261390","23.566666666666663","23.566666666666663","23.566666666666663"
"261503","23.849999999999998","23.849999999999998","23.849999999999998"
"261718","24.854761904761897","24.854761904761897","24.854761904761897"
"261816","20.87619047619047","20.87619047619047","20.87619047619047"
"261992","20.53571428571428","20.53571428571428","20.53571428571428"
"262219","19.2547619047619","19.2547619047619","19.2547619047619"
"262413","21.39047619047619","21.39047619047619","21.39047619047619"
"262583","21.22380952380952","21.22380952380952","21.22380952380952"
"262795","22.707142857142856","22.707142857142856","22.707142857142856"
"262938","21.44761904761905","21.44761904761905","21.44761904761905"
"263180","22.485714285714284","22.485714285714284","22.485714285714284"
"263338","23.123809523809523","23.123809523809523","23.123809523809523"
"263523","24.190476190476193","24.190476190476193","24.190476190476193"
"263645","25.42142857142857","25.42142857142857","25.42142857142857"
"263791","26.454761904761902","26.454761904761902","26.454761904761902"
"263880","21.873809523809523","21.873809523809523","21.873809523809523"
"264053","25.18809523809524","25.18809523809524","25.18809523809524"
"264208","25.640476190476186","25.640476190476186","25.640476190476186"
"264354","23.528571428571432","23.528571428571432","23.528571428571432"
"264551","24.150000000000002","24.150000000000002","24.150000000000002"
"264721","23.426190476190477","23.426190476190477","23.426190476190477"
"265038","27.67142857142857","27.67142857142857","27.67142857142857"
"265337","28.895238095238096","28.895238095238096","28.895238095238096"
"265441","27.96190476190476","27.96190476190476","27.96190476190476"
"265629","27.46428571428571","27.46428571428571","27.46428571428571"
"265925","29.54523809523809","29.54523809523809","29.54523809523809"
"266149","27.571428571428573","27.571428571428573","27.571428571428573"
"266277","27.830952380952375","27.830952380952375","27.830952380952375"
"266507","27.969047619047615","27.969047619047615","27.969047619047615"
"266689","27.054761904761904","27.054761904761904","27.054761904761904"
"266811","26.68333333333333","26.68333333333333","26.68333333333333"
"266918","21.388095238095236","21.388095238095236","21.388095238095236"
"267208","20.419047619047614","20.419047619047614","20.419047619047614"
"267435","25.954761904761902","25.954761904761902","25.954761904761902"
"267605","28.992857142857144","28.992857142857144","28.992857142857144"
"267691","27.104761904761915","27.104761904761915","27.104761904761915"
"267891","25.276190476190482","25.276190476190482","25.276190476190482"
"268214","23.550000000000004","23.550000000000004","23.550000000000004"
"268465","25.830952380952386","25.830952380952386","25.830952380952386"
"268650","26.695238095238096","26.695238095238096","26.695238095238096"
"268871","27.595238095238102","27.595238095238102","27.595238095238102"
"269092","29.338095238095242","29.338095238095242","29.338095238095242"
"269259","30.976190476190474","30.976190476190474","30.976190476190474"
"269342","24.714285714285715","24.714285714285715","24.714285714285715"
"269497","23.052380952380947","23.052380952380947","23.052380952380947"
"269691","26.540476190476188","26.540476190476188","26.540476190476188"
"269873","26.923809523809517","26.923809523809517","26.923809523809517"
"270025","26.24285714285714","26.24285714285714","26.24285714285714"
"270264","27.83095238095238","27.83095238095238","27.83095238095238"
"270401","26.3","26.3","26.3"
"270664","28.057142857142857","28.057142857142857","28.057142857142857"
"270924","30.373809523809523","30.373809523809523","30.373809523809523"
"271028","26.70476190476191","26.70476190476191","26.70476190476191"
"271183","28.69761904761905","28.69761904761905","28.69761904761905"
"271389","30.733333333333338","30.733333333333338","30.733333333333338"
"271532","28.38809523809524","28.38809523809524","28.38809523809524"
"271720","26.657142857142862","26.657142857142862","26.657142857142862"
"271866","28.776190476190482","28.776190476190482","28.776190476190482"
"272054","25.264285714285712","25.264285714285712","25.264285714285712"
"272185","25.485714285714288","25.485714285714288","25.485714285714288"
"272307","22.35","22.35","22.35"
"272630","21.04047619047619","21.04047619047619","21.04047619047619"
"272764","22.585714285714285","22.585714285714285","22.585714285714285"
"272865","21.22142857142857","21.22142857142857","21.22142857142857"
"272960","17.697619047619046","17.697619047619046","17.697619047619046"
"273097","16.29047619047619","16.29047619047619","16.29047619047619"
"273234","16.86428571428571","16.86428571428571","16.86428571428571"
"273332","15.204761904761906","15.204761904761906","15.204761904761906"
"273562","18.404761904761905","18.404761904761905","18.404761904761905"
"273741","18.426190476190474","18.426190476190474","18.426190476190474"
"273920","18.554761904761904","18.554761904761904","18.554761904761904"
"274120","18.826190476190476","18.826190476190476","18.826190476190476"
"274260","18.24047619047619","18.24047619047619","18.24047619047619"
"274385","18.59285714285714","18.59285714285714","18.59285714285714"
"274594","20.121428571428574","20.121428571428574","20.121428571428574"
"274761","22.85238095238095","22.85238095238095","22.85238095238095"
"274853","22.116666666666667","22.116666666666667","22.116666666666667"
"275149","24.48095238095238","24.48095238095238","24.48095238095238"
"275352","25.504761904761907","25.504761904761907","25.504761904761907"
"275606","30.76666666666667","30.76666666666667","30.76666666666667"
"275803","30.802380952380958","30.802380952380958","30.802380952380958"
"275895","27.714285714285715","27.714285714285715","27.714285714285715"
"276020","27.497619047619047","27.497619047619047","27.497619047619047"
"276187","28.242857142857144","28.242857142857144","28.242857142857144"
"276348","27.857142857142854","27.857142857142854","27.857142857142854"
"276491","25.930952380952384","25.930952380952384","25.930952380952384"
"276766","28.3904761904762","28.3904761904762","28.3904761904762"
"277041","31.121428571428577","31.121428571428577","31.121428571428577"
"277334","29.06904761904762","29.06904761904762","29.06904761904762"
"277447","23.859523809523807","23.859523809523807","23.859523809523807"
"277578","23.176190476190477","23.176190476190477","23.176190476190477"
"277670","23.05","23.05","23.05"
"277966","28.814285714285717","28.814285714285717","28.814285714285717"
"278100","28.68333333333333","28.68333333333333","28.68333333333333"
"278315","28.340476190476192","28.340476190476192","28.340476190476192"
"278707","28.904761904761905","28.904761904761905","28.904761904761905"
"278985","33.083333333333336","33.083333333333336","33.083333333333336"
"279140","29.173809523809524","29.173809523809524","29.173809523809524"
"279328","27.5","27.5","27.5"
"279450","28.080952380952386","28.080952380952386","28.080952380952386"
"279671","30.230952380952385","30.230952380952385","30.230952380952385"
"279856","32.34285714285715","32.34285714285715","32.34285714285715"
"280119","28.038095238095234","28.038095238095234","28.038095238095234"
"280334","30.354761904761904","30.354761904761904","30.354761904761904"
"280555","29.511904761904766","29.511904761904766","29.511904761904766"
"280779","34.96428571428572","34.96428571428572","34.96428571428572"
"281036","30.983333333333338","30.983333333333338","30.983333333333338"
"281176","31.480952380952385","31.480952380952385","31.480952380952385"
"281607","36.58809523809524","36.58809523809524","36.58809523809524"
"281858","35.60476190476191","35.60476190476191","35.60476190476191"
"282142","34.60476190476191","34.60476190476191","34.60476190476191"
"282249","33.654761904761905","33.654761904761905","33.654761904761905"
"282386","32.77857142857143","32.77857142857143","32.77857142857143"
"282514","29.266666666666662","29.266666666666662","29.266666666666662"
"282711","30.23333333333333","30.23333333333333","30.23333333333333"
"283010","25.171428571428567","25.171428571428567","25.171428571428567"
"283267","26.585714285714282","26.585714285714282","26.585714285714282"
"283413","26.297619047619044","26.297619047619044","26.297619047619044"
"283682","21.81666666666667","21.81666666666667","21.81666666666667"
"283888","22.771428571428572","22.771428571428572","22.771428571428572"
"284046","23.426190476190477","23.426190476190477","23.426190476190477"
"284252","23.759523809523813","23.759523809523813","23.759523809523813"
"284389","23.69761904761905","23.69761904761905","23.69761904761905"
"284496","24.72380952380953","24.72380952380953","24.72380952380953"
"284672","25.342857142857145","25.342857142857145","25.342857142857145"
"284893","27.111904761904764","27.111904761904764","27.111904761904764"
"285006","22.854761904761908","22.854761904761908","22.854761904761908"
"285188","22.1952380952381","22.1952380952381","22.1952380952381"
"285304","21.204761904761906","21.204761904761906","21.204761904761906"
"285555","23.333333333333332","23.333333333333332","23.333333333333332"
"285809","27.666666666666664","27.666666666666664","27.666666666666664"
"286045","30.057142857142857","30.057142857142857","30.057142857142857"
"286221","29.235714285714288","29.235714285714288","29.235714285714288"
"286547","30.497619047619043","30.497619047619043","30.497619047619043"
"286663","29.96666666666666","29.96666666666666","29.96666666666666"
"286791","27.821428571428566","27.821428571428566","27.821428571428566"
"287126","31.228571428571428","31.228571428571428","31.228571428571428"
"287245","30.85238095238095","30.85238095238095","30.85238095238095"
"287397","31.10238095238095","31.10238095238095","31.10238095238095"
"287534","28.70952380952381","28.70952380952381","28.70952380952381"
"287671","23.53333333333334","23.53333333333334","23.53333333333334"
"287895","20.43809523809524","20.43809523809524","20.43809523809524"
"288140","24.80238095238095","24.80238095238095","24.80238095238095"
"288268","23.128571428571426","23.128571428571426","23.128571428571426"
"288408","23.123809523809523","23.123809523809523","23.123809523809523"
"288659","25.157142857142862","25.157142857142862","25.157142857142862"
"288823","23.164285714285715","23.164285714285715","23.164285714285715"
"288969","23.361904761904764","23.361904761904764","23.361904761904764"
"289364","30.345238095238095","30.345238095238095","30.345238095238095"
"289594","32.0452380952381","32.0452380952381","32.0452380952381"
"289878","33.00714285714286","33.00714285714286","33.00714285714286"
"289970","32.20476190476191","32.20476190476191","32.20476190476191"
"290206","30.18809523809524","30.18809523809524","30.18809523809524"
"290421","34.71666666666667","34.71666666666667","34.71666666666667"
"290624","37.50952380952381","37.50952380952381","37.50952380952381"
"290836","37.3952380952381","37.3952380952381","37.3952380952381"
"291183","37.93333333333333","37.93333333333333","37.93333333333333"
"291317","38.523809523809526","38.523809523809526","38.523809523809526"
"291391","30.11904761904762","30.11904761904762","30.11904761904762"
"291666","29.030952380952392","29.030952380952392","29.030952380952392"
"292004","29.428571428571434","29.428571428571434","29.428571428571434"
"292231","31.559523809523814","31.559523809523814","31.559523809523814"
"292389","30.26666666666667","30.26666666666667","30.26666666666667"
"292604","30.911904761904765","30.911904761904765","30.911904761904765"
"292858","27.838095238095242","27.838095238095242","27.838095238095242"
"293037","26.840476190476192","26.840476190476192","26.840476190476192"
"293153","25.945238095238103","25.945238095238103","25.945238095238103"
"293470","27.616666666666667","27.616666666666667","27.616666666666667"
"293631","29.621428571428577","29.621428571428577","29.621428571428577"
"293792","28.53571428571429","28.53571428571429","28.53571428571429"
"293950","25.99285714285715","25.99285714285715","25.99285714285715"
"294315","25.847619047619048","25.847619047619048","25.847619047619048"
"294443","24.521428571428576","24.521428571428576","24.521428571428576"
"294769","26.195238095238096","26.195238095238096","26.195238095238096"
"295002","28.18095238095238","28.18095238095238","28.18095238095238"
"295205","27.404761904761905","27.404761904761905","27.404761904761905"
"295513","30.67142857142857","30.67142857142857","30.67142857142857"
"295611","27.90952380952381","27.90952380952381","27.90952380952381"
"295796","30.076190476190483","30.076190476190483","30.076190476190483"
"296086","32.054761904761904","32.054761904761904","32.054761904761904"
"296361","33.54047619047619","33.54047619047619","33.54047619047619"
"296486","32.28333333333334","32.28333333333334","32.28333333333334"
"296590","32.945238095238096","32.945238095238096","32.945238095238096"
"296736","27.338095238095242","27.338095238095242","27.338095238095242"
"296987","26.3","26.3","26.3"
"297151","26.271428571428565","26.271428571428565","26.271428571428565"
"297369","25.26904761904762","25.26904761904762","25.26904761904762"
"297560","27.35238095238095","27.35238095238095","27.35238095238095"
"297841","24.792857142857137","24.792857142857137","24.792857142857137"
"298035","23.457142857142856","23.457142857142856","23.457142857142856"
"298160","23.257142857142856","23.257142857142856","23.257142857142856"
"298357","28.490476190476194","28.490476190476194","28.490476190476194"
"298707","35.28571428571429","35.28571428571429","35.28571428571429"
"298847","33.91904761904762","33.91904761904762","33.91904761904762"
"299002","33.142857142857146","33.142857142857146","33.142857142857146"
"299286","32.614285714285714","32.614285714285714","32.614285714285714"
"299456","30.05","30.05","30.05"
"299692","28.154761904761905","28.154761904761905","28.154761904761905"
"299865","30.340476190476192","30.340476190476192","30.340476190476192"
"300092","31.76904761904762","31.76904761904762","31.76904761904762"
"300292","31.964285714285715","31.964285714285715","31.964285714285715"
"300504","29.276190476190475","29.276190476190475","29.276190476190475"
"300617","23.24047619047619","23.24047619047619","23.24047619047619"
"300802","24.173809523809524","24.173809523809524","24.173809523809524"
"301101","27.61190476190476","27.61190476190476","27.61190476190476"
"301250","27.428571428571427","27.428571428571427","27.428571428571427"
"301477","28.702380952380953","28.702380952380953","28.702380952380953"
"301686","30.171428571428567","30.171428571428567","30.171428571428567"
"301907","30.39761904761905","30.39761904761905","30.39761904761905"
"302101","30.76904761904762","30.76904761904762","30.76904761904762"
"302283","30.354761904761904","30.354761904761904","30.354761904761904"
"302363","27.128571428571426","27.128571428571426","27.128571428571426"
"302566","27.39761904761905","27.39761904761905","27.39761904761905"
"302790","32.50714285714285","32.50714285714285","32.50714285714285"
"303098","29.854761904761904","29.854761904761904","29.854761904761904"
"303259","30.638095238095236","30.638095238095236","30.638095238095236"
"303447","29.83095238095238","29.83095238095238","29.83095238095238"
"303563","28.621428571428574","28.621428571428574","28.621428571428574"
"303721","25.500000000000004","25.500000000000004","25.500000000000004"
"303963","26.190476190476186","26.190476190476186","26.190476190476186"
"304196","29.9","29.9","29.9"
"304390","32.83095238095238","32.83095238095238","32.83095238095238"
"304566","31.478571428571428","31.478571428571428","31.478571428571428"
"304748","27.516666666666662","27.516666666666662","27.516666666666662"
"304939","26.04523809523809","26.04523809523809","26.04523809523809"
"305205","30.071428571428566","30.071428571428566","30.071428571428566"
"305465","31.73809523809523","31.73809523809523","31.73809523809523"
"305713","33.48809523809524","33.48809523809524","33.48809523809524"
"305925","35.36666666666666","35.36666666666666","35.36666666666666"
"306065","32.2047619047619","32.2047619047619","32.2047619047619"
"306241","30.64761904761904","30.64761904761904","30.64761904761904"
"306345","28.059523809523807","28.059523809523807","28.059523809523807"
"306446","28.083333333333332","28.083333333333332","28.083333333333332"
"306718","30.96666666666666","30.96666666666666","30.96666666666666"
"306993","31.957142857142856","31.957142857142856","31.957142857142856"
"307118","26.597619047619048","26.597619047619048","26.597619047619048"
"307399","27.471428571428568","27.471428571428568","27.471428571428568"
"307608","27.452380952380953","27.452380952380953","27.452380952380953"
"307781","27.161904761904758","27.161904761904758","27.161904761904758"
"307927","26.19285714285714","26.19285714285714","26.19285714285714"
"308079","24.216666666666665","24.216666666666665","24.216666666666665"
"308462","32.18333333333332","32.18333333333332","32.18333333333332"
"308791","36.89523809523809","36.89523809523809","36.89523809523809"
"308910","32.24761904761905","32.24761904761905","32.24761904761905"
"309056","32.53333333333333","32.53333333333333","32.53333333333333"
"309235","37.378571428571426","37.378571428571426","37.378571428571426"
"309576","36.1","36.1","36.1"
"309953","42.15238095238095","42.15238095238095","42.15238095238095"
"310129","40.523809523809526","40.523809523809526","40.523809523809526"
"310236","40.94285714285714","40.94285714285714","40.94285714285714"
"310607","43.87142857142857","43.87142857142857","43.87142857142857"
"310846","36.53095238095238","36.53095238095238","36.53095238095238"
"311028","32.09761904761905","32.09761904761905","32.09761904761905"
"311327","37.72380952380953","37.72380952380953","37.72380952380953"
"311560","41.53571428571429","41.53571428571429","41.53571428571429"
"311895","43.35476190476191","43.35476190476191","43.35476190476191"
"312149","45.32380952380952","45.32380952380952","45.32380952380952"
"312370","40.7595238095238","40.7595238095238","40.7595238095238"
"312459","40.66190476190475","40.66190476190475","40.66190476190475"
"312641","40.72857142857143","40.72857142857143","40.72857142857143"
"312910","40.26904761904761","40.26904761904761","40.26904761904761"
"313104","44.33571428571428","44.33571428571428","44.33571428571428"
"313427","51.35714285714285","51.35714285714285","51.35714285714285"
"313765","48.192857142857136","48.192857142857136","48.192857142857136"
"313944","43.13571428571428","43.13571428571428","43.13571428571428"
"314303","39.38809523809523","39.38809523809523","39.38809523809523"
"314554","37.002380952380946","37.002380952380946","37.002380952380946"
"314667","33.55714285714286","33.55714285714286","33.55714285714286"
"314855","36.528571428571425","36.528571428571425","36.528571428571425"
"315121","40.26190476190475","40.26190476190475","40.26190476190475"
"315363","41.70952380952381","41.70952380952381","41.70952380952381"
"315755","42.68571428571428","42.68571428571428","42.68571428571428"
"315937","39.188095238095244","39.188095238095244","39.188095238095244"
"316122","39.65238095238096","39.65238095238096","39.65238095238096"
"316541","46.55952380952382","46.55952380952382","46.55952380952382"
"316756","45.88333333333334","45.88333333333334","45.88333333333334"
"317037","46.52380952380953","46.52380952380953","46.52380952380953"
"317246","49.53571428571429","49.53571428571429","49.53571428571429"
"317431","48.68333333333334","48.68333333333334","48.68333333333334"
"317937","48.135714285714286","48.135714285714286","48.135714285714286"
"318140","45.59285714285714","45.59285714285714","45.59285714285714"
"318373","42.730952380952374","42.730952380952374","42.730952380952374"
"318657","43.09761904761905","43.09761904761905","43.09761904761905"
"318887","43.93095238095238","43.93095238095238","43.93095238095238"
"319090","40.114285714285714","40.114285714285714","40.114285714285714"
"319224","38.766666666666666","38.766666666666666","38.766666666666666"
"319481","39.51904761904761","39.51904761904761","39.51904761904761"
"319765","39.23095238095238","39.23095238095238","39.23095238095238"
"320175","39.33095238095238","39.33095238095238","39.33095238095238"
"320357","36.7047619047619","36.7047619047619","36.7047619047619"
"320518","34.42857142857143","34.42857142857143","34.42857142857143"
"320736","31.523809523809526","31.523809523809526","31.523809523809526"
"321146","31.86190476190476","31.86190476190476","31.86190476190476"
"321469","33.46428571428571","33.46428571428571","33.46428571428571"
"321759","32.57142857142857","32.57142857142857","32.57142857142857"
"321908","31.9","31.9","31.9"
"322261","28.616666666666664","28.616666666666664","28.616666666666664"
"322395","27.05238095238095","27.05238095238095","27.05238095238095"
"322727","29.38571428571429","29.38571428571429","29.38571428571429"
"322912","32.969047619047615","32.969047619047615","32.969047619047615"
"323016","32.63809523809523","32.63809523809523","32.63809523809523"
"323156","34.24285714285715","34.24285714285715","34.24285714285715"
"323422","30.72380952380953","30.72380952380953","30.72380952380953"
"323562","25.371428571428577","25.371428571428577","25.371428571428577"
"323948","28.75714285714286","28.75714285714286","28.75714285714286"
"324169","27.94285714285715","27.94285714285715","27.94285714285715"
"324378","32.86666666666667","32.86666666666667","32.86666666666667"
"324698","34.583333333333336","34.583333333333336","34.583333333333336"
"324961","32.02619047619048","32.02619047619048","32.02619047619048"
"325152","33.42142857142858","33.42142857142858","33.42142857142858"
"325439","37.47619047619048","37.47619047619048","37.47619047619048"
"325726","35.98571428571428","35.98571428571428","35.98571428571428"
"326025","36.70952380952381","36.70952380952381","36.70952380952381"
"326285","42.607142857142854","42.607142857142854","42.607142857142854"
"326401","37.73809523809524","37.73809523809524","37.73809523809524"
"326664","41.25714285714286","41.25714285714286","41.25714285714286"
"326765","36.37380952380953","36.37380952380953","36.37380952380953"
"326926","34.09285714285714","34.09285714285714","34.09285714285714"
"327084","32.154761904761905","32.154761904761905","32.154761904761905"
"327287","27.392857142857146","27.392857142857146","27.392857142857146"
"327676","25.38095238095238","25.38095238095238","25.38095238095238"
"327858","25.204761904761902","25.204761904761902","25.204761904761902"
"328226","23.752380952380953","23.752380952380953","23.752380952380953"
"328366","18.40714285714286","18.40714285714286","18.40714285714286"
"328563","23.104761904761904","23.104761904761904","23.104761904761904"
"328877","22.69761904761905","22.69761904761905","22.69761904761905"
"329026","24.05238095238095","24.05238095238095","24.05238095238095"
"329403","27.983333333333338","27.983333333333338","27.983333333333338"
"329540","28.323809523809523","28.323809523809523","28.323809523809523"
"329731","29.388095238095236","29.388095238095236","29.388095238095236"
"329844","28.545238095238098","28.545238095238098","28.545238095238098"
"330014","28.330952380952386","28.330952380952386","28.330952380952386"
"330184","29.385714285714293","29.385714285714293","29.385714285714293"
"330429","28.173809523809524","28.173809523809524","28.173809523809524"
"330569","22.438095238095237","22.438095238095237","22.438095238095237"
"330784","25.1","25.1","25.1"
"330891","24.27857142857143","24.27857142857143","24.27857142857143"
"331313","22.580952380952375","22.580952380952375","22.580952380952375"
"331735","26.27380952380952","26.27380952380952","26.27380952380952"
"331965","26.354761904761908","26.354761904761908","26.354761904761908"
"332195","26.202380952380953","26.202380952380953","26.202380952380953"
"332359","27.871428571428567","27.871428571428567","27.871428571428567"
"332535","28.695238095238096","28.695238095238096","28.695238095238096"
"332669","29.378571428571426","29.378571428571426","29.378571428571426"
"332869","30.48809523809524","30.48809523809524","30.48809523809524"
"333060","32.56904761904762","32.56904761904762","32.56904761904762"
"333227","35.49523809523809","35.49523809523809","35.49523809523809"
"333466","34.826190476190476","34.826190476190476","34.826190476190476"
"333597","31.083333333333336","31.083333333333336","31.083333333333336"
"333809","32.364285714285714","32.364285714285714","32.364285714285714"
"333931","32.37619047619048","32.37619047619048","32.37619047619048"
"334350","35.05","35.05","35.05"
"334556","35.25238095238096","35.25238095238096","35.25238095238096"
"334747","37.519047619047626","37.519047619047626","37.519047619047626"
"335004","38.84523809523811","38.84523809523811","38.84523809523811"
"335153","33.02619047619048","33.02619047619048","33.02619047619048"
"335323","31.123809523809523","31.123809523809523","31.123809523809523"
"335574","35.29285714285715","35.29285714285715","35.29285714285715"
"335702","35.911904761904765","35.911904761904765","35.911904761904765"
"335908","35.28333333333334","35.28333333333334","35.28333333333334"
"336171","35.071428571428584","35.071428571428584","35.071428571428584"
"336530","34.67857142857143","34.67857142857143","34.67857142857143"
"336673","32.61904761904762","32.61904761904762","32.61904761904762"
"336837","29.595238095238095","29.595238095238095","29.595238095238095"
"337022","32.16666666666667","32.16666666666667","32.16666666666667"
"337180","32.42380952380953","32.42380952380953","32.42380952380953"
"337485","39.2","39.2","39.2"
"337940","44.02380952380953","44.02380952380953","44.02380952380953"
"338455","51.3","51.3","51.3"
