Experiment 1/8: {'learning_rate': 0.0005, 'batch_size': 64, 'epsilon_decay': 0.999985, 'gamma': 0.99}
Frame:42529 | Total games:170 | Mean reward: -31.502 (epsilon: 0.05)
Frame:45888 | Total games:180 | Mean reward: -83.958 (epsilon: 0.04)
Frame:50731 | Total games:190 | Mean reward: -5.100 (epsilon: 0.03)
Frame:53928 | Total games:200 | Mean reward: -23.555 (epsilon: 0.02)
Frame:56105 | Total games:210 | Mean reward: 7.006 (epsilon: 0.02)
Frame:58086 | Total games:220 | Mean reward: 1.392 (epsilon: 0.02)
Frame:61057 | Total games:230 | Mean reward: 104.679 (epsilon: 0.02)
Frame:63654 | Total games:240 | Mean reward: 116.679 (epsilon: 0.02)
Frame:65014 | Total games:250 | Mean reward: -129.506 (epsilon: 0.02)
Frame:66905 | Total games:260 | Mean reward: -27.706 (epsilon: 0.02)
Frame:68997 | Total games:270 | Mean reward: 94.901 (epsilon: 0.02)
Frame:71508 | Total games:280 | Mean reward: 5.468 (epsilon: 0.02)
Frame:73391 | Total games:290 | Mean reward: 20.159 (epsilon: 0.02)
Frame:75186 | Total games:300 | Mean reward: 9.575 (epsilon: 0.02)
Frame:77079 | Total games:310 | Mean reward: -64.449 (epsilon: 0.02)
Frame:79825 | Total games:320 | Mean reward: -139.253 (epsilon: 0.02)
Frame:81706 | Total games:330 | Mean reward: -100.736 (epsilon: 0.02)
Frame:83292 | Total games:340 | Mean reward: -182.107 (epsilon: 0.02)
Frame:85347 | Total games:350 | Mean reward: -91.843 (epsilon: 0.02)
Frame:87487 | Total games:360 | Mean reward: -134.758 (epsilon: 0.02)
Frame:89625 | Total games:370 | Mean reward: -97.874 (epsilon: 0.02)
Frame:91942 | Total games:380 | Mean reward: -1.627 (epsilon: 0.02)
Frame:94306 | Total games:390 | Mean reward: -135.935 (epsilon: 0.02)
Frame:96638 | Total games:400 | Mean reward: -69.101 (epsilon: 0.02)
Frame:98794 | Total games:410 | Mean reward: -53.296 (epsilon: 0.02)
Frame:102291 | Total games:420 | Mean reward: -64.900 (epsilon: 0.02)
Frame:105087 | Total games:430 | Mean reward: -114.133 (epsilon: 0.02)
Frame:107773 | Total games:440 | Mean reward: -151.216 (epsilon: 0.02)
Frame:110207 | Total games:450 | Mean reward: 19.441 (epsilon: 0.02)
Frame:113116 | Total games:460 | Mean reward: -26.901 (epsilon: 0.02)
Frame:115903 | Total games:470 | Mean reward: -2.629 (epsilon: 0.02)
Frame:118051 | Total games:480 | Mean reward: -90.996 (epsilon: 0.02)
Frame:121128 | Total games:490 | Mean reward: 26.168 (epsilon: 0.02)
Frame:124573 | Total games:500 | Mean reward: -47.803 (epsilon: 0.02)
Frame:128335 | Total games:510 | Mean reward: 29.181 (epsilon: 0.02)
Frame:132689 | Total games:520 | Mean reward: 129.183 (epsilon: 0.02)
Frame:135701 | Total games:525 | Mean reward: 200.979 (epsilon: 0.02)
SOLVED in 135701 frames and 525 games
Mean Reward: -4.74
New model saved with reward -4.74
Hyperparameters saved: {'learning_rate': 0.0005, 'batch_size': 128, 'epsilon_decay': 0.99993, 'gamma': 0.99}
Training data saved to /content/drive/Othercomputers/My Laptop/3r AI/1st Semester/Paradigms Machine Learning/Pràctica 2/Prioritized Exp/experiment_4/training_data.json
Experiment 5/8: {'learning_rate': 0.001, 'batch_size': 64, 'epsilon_decay': 0.999985, 'gamma': 0.99}
Frame:813 | Total games:10 | Mean reward: -131.287 (epsilon: 0.99)
Frame:1688 | Total games:20 | Mean reward: -106.809 (epsilon: 0.97)
Frame:2542 | Total games:30 | Mean reward: -188.074 (epsilon: 0.96)
Frame:3392 | Total games:40 | Mean reward: -126.679 (epsilon: 0.95)
Frame:4353 | Total games:50 | Mean reward: -191.025 (epsilon: 0.94)
Frame:5249 | Total games:60 | Mean reward: -116.948 (epsilon: 0.92)
Frame:6235 | Total games:70 | Mean reward: -138.779 (epsilon: 0.91)
Frame:7230 | Total games:80 | Mean reward: -147.400 (epsilon: 0.90)
Frame:8256 | Total games:90 | Mean reward: -159.729 (epsilon: 0.88)
Frame:9179 | Total games:100 | Mean reward: -130.844 (epsilon: 0.87)
Frame:10269 | Total games:110 | Mean reward: -98.988 (epsilon: 0.86)
Frame:11178 | Total games:120 | Mean reward: -116.901 (epsilon: 0.85)
Frame:12034 | Total games:130 | Mean reward: -124.842 (epsilon: 0.83)
Frame:12954 | Total games:140 | Mean reward: -103.572 (epsilon: 0.82)
Frame:14033 | Total games:150 | Mean reward: -139.791 (epsilon: 0.81)
Frame:15043 | Total games:160 | Mean reward: -103.794 (epsilon: 0.80)
Frame:16156 | Total games:170 | Mean reward: -101.419 (epsilon: 0.78)
Frame:17187 | Total games:180 | Mean reward: -134.354 (epsilon: 0.77)
Frame:18224 | Total games:190 | Mean reward: -115.461 (epsilon: 0.76)
Frame:19399 | Total games:200 | Mean reward: -103.805 (epsilon: 0.75)
Frame:20457 | Total games:210 | Mean reward: -87.211 (epsilon: 0.74)
Frame:21419 | Total games:220 | Mean reward: -106.866 (epsilon: 0.73)
Frame:22473 | Total games:230 | Mean reward: -79.758 (epsilon: 0.71)
Frame:23569 | Total games:240 | Mean reward: -78.945 (epsilon: 0.70)
Frame:24656 | Total games:250 | Mean reward: -92.300 (epsilon: 0.69)
Frame:25842 | Total games:260 | Mean reward: -110.872 (epsilon: 0.68)
Frame:26830 | Total games:270 | Mean reward: -74.769 (epsilon: 0.67)
Frame:27897 | Total games:280 | Mean reward: -70.061 (epsilon: 0.66)
Frame:28949 | Total games:290 | Mean reward: -87.784 (epsilon: 0.65)
Frame:30044 | Total games:300 | Mean reward: -80.013 (epsilon: 0.64)
Frame:31240 | Total games:310 | Mean reward: -69.930 (epsilon: 0.63)
Frame:32334 | Total games:320 | Mean reward: -76.082 (epsilon: 0.62)
Frame:33468 | Total games:330 | Mean reward: -77.342 (epsilon: 0.61)
Frame:34619 | Total games:340 | Mean reward: -62.795 (epsilon: 0.59)
Frame:35825 | Total games:350 | Mean reward: -78.953 (epsilon: 0.58)
Frame:38015 | Total games:360 | Mean reward: -97.016 (epsilon: 0.57)
Frame:39159 | Total games:370 | Mean reward: -88.454 (epsilon: 0.56)
Frame:40250 | Total games:380 | Mean reward: -87.302 (epsilon: 0.55)
Frame:41479 | Total games:390 | Mean reward: -67.377 (epsilon: 0.54)
Frame:42586 | Total games:400 | Mean reward: -142.772 (epsilon: 0.53)
